"A2012","Adj2012"
184.810241588596,0.708085216814545
189.348247520904,0.725472212723769
192.221042497066,0.736479090027072
187.366319549538,0.717878618963747
184.813808852158,0.708098884491028
184.559825548794,0.707125768386183
192.026666156969,0.735734353091834
172.614517275596,0.661358303737915
195.903732326447,0.750589012745008
176.17675119107,0.675006709544331
185.454857981306,0.71055501142263
185.442007752856,0.710505776830865
194.246277604664,0.744238611512125
190.144823984297,0.728524229824892
199.589609429998,0.764711147241372
178.926982423291,0.685543993958971
180.108918145842,0.690072483317404
178.923137667043,0.685529263092118
183.435007005604,0.702816118795418
189.401099131158,0.725674709314781
185.174881940528,0.709482306285549
188.255273248792,0.721284571834454
189.207575513219,0.72493323951425
193.81752237177,0.742595871156207
186.088314460196,0.712982047740214
190.664757356466,0.730516311710596
173.946566039739,0.666461938849573
175.132872589539,0.671007174672564
176.112843322369,0.674761851809842
179.847703862163,0.689071662307138
185.446647733044,0.710523554532737
185.290061033991,0.709923605494219
188.820065491187,0.723448526786157
183.267641511175,0.702174871690324
188.35997578843,0.721685730990155
188.036979579268,0.720448197621715
130.058759985223,0.498309425230738
142.398155814645,0.545586803887529
125.069482716116,0.47919342036826
139.784610338524,0.535573219687832
178.494300509079,0.683886208847045
171.700954510034,0.657858063256835
156.907059055649,0.601176471477581
143.775887962998,0.550865471122596
126.315272565017,0.483966561551791
119.978170688052,0.459686477731999
140.826283240495,0.539564303603427
145.352704250522,0.55690691283725
153.208937059282,0.587007421683073
132.197192017601,0.506502651408431
0.588982406407103,0.00225663757244101
192.997252119178,0.739453073253557
176.985898682933,0.67810689150549
141.456544433504,0.541979097446375
173.035087988555,0.662969685779903
149.636434138199,0.573319671027584
184.426154764726,0.706613619788221
178.615716328303,0.684351403556718
160.157308748469,0.613629535434747
0.0140008101730923,5.36429508547596e-05
171.250707351611,0.656132978358664
213.14737551934,0.816656611185212
184.257340276439,0.705966820982525
188.493805892213,0.722198490008479
176.789580676299,0.67735471523486
184.126553324362,0.70546572154928
173.030629232229,0.662952602422335
206.16752786081,0.789913899849846
211.293864004589,0.80955503450034
226.105671764991,0.866305255804565
208.838665097527,0.800148142136118
203.320905878496,0.779007302216459
163.476095133765,0.626345192083392
205.275621510868,0.786496634141256
214.699212585948,0.822602347072596
209.443076902064,0.80246389617649
218.24704683805,0.836195581754983
232.855456764357,0.892166501012863
228.085900708422,0.873892339879012
217.03921657353,0.831567879592071
230.938917273803,0.884823437830663
132.249468778176,0.506702945510254
233.971542510395,0.89644269161071
227.961231664763,0.873414680707903
238.603283724357,0.914188826530102
228.369534210754,0.87497905827875
258.261250197054,0.98950670573584
247.731180092641,0.949161609550349
256.666101301485,0.98339502414362
220.196036075829,0.843662973470609
218.49876276269,0.837160010585018
224.816697623181,0.861366657560079
237.967303260487,0.911752119771979
139.798439361221,0.535626204449122
238.769284665529,0.914824845461797
237.771173741528,0.911000665676354
262.557991196857,1.00596931493049
278.008513281789,1.06516671755475
268.650794300336,1.02931338812389
256.632753582305,0.983267255104616
248.054989353263,0.950402258058478
233.819279917998,0.895859310030644
228.26322062928,0.874571726548967
244.623746921697,0.937255735332172
149.648650228547,0.573366475971444
263.552748236758,1.00978064458528
248.943215931676,0.953805425025579
247.65888984214,0.948884635410498
241.220166867008,0.924215198724169
229.941332981982,0.881001275793036
241.250791689648,0.924332535209381
239.988322909749,0.919495490075669
235.346497922178,0.901710720008344
230.272903824836,0.882271662164123
240.555986652576,0.921670446944735
155.751796210366,0.596750177051209
216.672862820871,0.83016422536732
239.996001014368,0.919524908101027
227.678648115851,0.872331985118205
232.828498434725,0.892063212393581
204.129072649218,0.782103726625356
200.888358533164,0.769687197445075
196.039925101748,0.751110824144629
183.024249204206,0.701242334115731
209.781929551945,0.803762182191361
223.87315742314,0.857751561008199
174.148072161534,0.667233992956069
202.752097308446,0.776827959036192
185.028783577752,0.708922542443493
180.017304697698,0.689721473937541
221.344868812807,0.848064631466694
201.418782044802,0.771719471436024
201.214805893991,0.770937953616823
185.44982669631,0.710535734468621
187.488837796455,0.718348037534311
183.912730368802,0.704646476508822
170.921255575139,0.654870711015856
169.713416561791,0.650242975332531
224.044681421315,0.858408741077836
210.111712515226,0.805025718449143
185.743771403411,0.711661959400042
173.894543030473,0.666262616974994
164.574355173661,0.630553084956557
180.694396000152,0.692315693487172
169.31405888713,0.64871286929935
183.789056366764,0.704172629757716
212.076122346919,0.812552192900072
191.664188076668,0.734345548186467
194.320373002779,0.744522501926358
183.25972944875,0.702144557274903
187.808387771424,0.719572366940321
166.52481296177,0.638026103301802
153.310953057712,0.587398287577439
140.942370510872,0.540009082417133
0.088334538030194,0.000338446505862812
194.801936518888,0.746367572869302
193.139381739827,0.739997631187076
228.113610012538,0.873998505795163
230.152176023768,0.881809103539341
187.374705539938,0.717910749195166
166.360066543332,0.637394890970622
167.375865265753,0.641286840098669
182.851582703152,0.700580776640429
180.654669367306,0.692163484165925
152.44064490715,0.584063773590613
162.153508818023,0.621277811563307
158.591635622716,0.607630787826496
156.030128921862,0.597816585907517
148.361204080944,0.568433732110898
141.747235071578,0.543092854680376
138.546662506614,0.530830124546413
123.420040107622,0.472873716887439
163.750431567342,0.627396289530048
162.386367866823,0.622169991826909
128.407911706086,0.491984336038644
123.556887346479,0.473398035810265
136.937283434748,0.52466392120593
172.812032881901,0.662115068513031
174.591935770902,0.668934619811886
1.77111837824493,0.0067858941695208
142.633857672478,0.546489876139762
152.496088009002,0.584276199268207
155.266684481396,0.594891511422972
175.131576372009,0.671002208321875
188.80194250935,0.723379090074136
206.042615911851,0.789435310007093
187.311593096681,0.717668939067745
171.504144571392,0.65710400218924
155.98208624266,0.597632514339692
162.935105105802,0.624272433355561
229.047034883682,0.87757484629763
196.022180159598,0.75104283586053
224.982515172089,0.86200197383942
221.121555038912,0.847209023137593
209.007222946478,0.800793957649342
175.099170795282,0.670878049024069
169.989600553534,0.651301151546108
201.52539449515,0.772127948257281
207.488163599724,0.794973806895495
182.509032493578,0.699268323730185
187.916257748529,0.719985661871757
226.023294349751,0.865989633523951
193.205072950082,0.740249321647826
193.767398492405,0.742403825641399
193.726967540386,0.742248917779255
220.516134192293,0.844889403035606
205.143036587418,0.785988645928805
170.227300484768,0.652211879251985
215.392957988417,0.825260375434547
169.581736722227,0.649738454874434
192.757142682047,0.738533113724319
154.984197712661,0.593809186638547
183.618114845575,0.703517681400672
170.327843874357,0.652597102966887
194.645375435291,0.745767721974295
189.244366602109,0.725074201540647
180.187044495435,0.690371817990174
149.842849399991,0.574110534099581
207.353458190874,0.794457694217908
158.79095491332,0.608394463269425
185.986775504745,0.712593009596723
169.129595985101,0.648006114885443
175.940919800395,0.67410314099768
221.486911289238,0.848608855514324
149.99425635,0.574690637356321
178.908735391281,0.685474081958931
177.70088235532,0.680846292549117
198.162003030833,0.759241390922731
195.387474445061,0.748611013199468
157.724385673834,0.604307991087485
0.303745808970177,0.00116377704586275
0.03186531662373,0.000122089335723103
179.505267255605,0.687759644657491
178.428758036884,0.683635088263925
182.231424243805,0.698204690589292
189.30317946869,0.725299538194213
197.364353233163,0.756185261429744
0,0
0,0
160.44810387279,0.614743692999197
153.927608749844,0.589760953064537
211.742611077506,0.811274371944469
187.616562480917,0.718837404141443
188.821551619121,0.723454220762917
190.653122804251,0.730471734882186
214.76651528429,0.822860211817201
170.232339646442,0.652231186384836
163.192757059143,0.625259605590586
210.732495239735,0.807404196320822
226.717612184717,0.868649855113856
164.916194033252,0.631862812387938
169.491670093258,0.649393372004819
0,0
164.801656663294,0.631423971890017
161.031115365357,0.616977453507114
180.198696086893,0.690416460103039
0,0
210.756492511838,0.8074961398921
179.217840131061,0.686658391306747
0,0
211.392823932464,0.809934191312121
168.96714007415,0.647383678445021
211.684935328223,0.811053392062157
234.409704107495,0.898121471676226
206.579803518086,0.791493500069295
201.113508412468,0.770549840660798
237.27934795241,0.909116275679733
224.121780989106,0.858704141720712
149.294124987062,0.57200814171288
209.967114688082,0.804471703785756
179.834439549959,0.689020841187582
178.617549748207,0.684358428154052
170.995257136163,0.655154241901006
168.489546614131,0.645553818444948
241.186786149564,0.924087303255035
189.521754142825,0.726136989052969
165.569683242313,0.63436660246097
178.045123778732,0.682165225205868
172.406406605048,0.660560944846927
173.115621159581,0.663278241990732
185.501166486437,0.710732438645351
189.19134267718,0.724871044740153
204.62236919622,0.783993751709656
199.591230760702,0.764717359236406
201.371804142966,0.771539479474964
157.59059077864,0.603795366967968
158.566681599923,0.607535178543766
154.70146302438,0.592725911970804
161.346489791563,0.618185784642003
133.242041223851,0.510505905072226
142.821172065307,0.547207555805775
167.981671633592,0.643607937293455
158.022949567351,0.605451914051154
174.672404274368,0.669242928254284
173.538252120129,0.664897517701642
171.993375660511,0.658978450806557
169.54279183061,0.649589240730308
