"ID_COMUNA_D","k","empsit","factor_expansion","empcom","fe_empcom","sum_fe_empcom","emp"
12,254,4433.07536189,90.65311489,81469.43410994,7385457.97039168,33624563.8886228,8628.36728154125
12,255,11593.717157332,90.65311489,81469.43410994,7385457.97039168,33624563.8886228,22565.5649014543
12,256,3084.27491694,90.65311489,81469.43410994,7385457.97039168,33624563.8886228,6003.11400283923
12,257,3000.82349509,90.65311489,81469.43410994,7385457.97039168,33624563.8886228,5840.68736690186
12,258,6130.62257774,90.65311489,81469.43410994,7385457.97039168,33624563.8886228,11932.4078539232
12,259,2804.02460045,90.65311489,81469.43410994,7385457.97039168,33624563.8886228,5457.64557199961
12,260,3189.47860001,90.65311489,81469.43410994,7385457.97039168,33624563.8886228,6207.87840289938
12,261,1076.37550238,90.65311489,81469.43410994,7385457.97039168,33624563.8886228,2095.01585450795
12,232,813.38066153,90.65311489,81469.43410994,7385457.97039168,33624563.8886228,1583.13281739287
12,234,613.84712371,90.65311489,81469.43410994,7385457.97039168,33624563.8886228,1194.76841824531
12,235,481.37053729,90.65311489,81469.43410994,7385457.97039168,33624563.8886228,936.921088677406
12,236,3438.6605949,90.65311489,81469.43410994,7385457.97039168,33624563.8886228,6692.87664821263
13,5,178.8810026,93.68063085,3775.748912686,353714.540071626,33624563.8886228,359.794735697453
13,6,184.33374574,93.68063085,3775.748912686,353714.540071626,33624563.8886228,370.762184718685
13,18,178.8810026,93.68063085,3775.748912686,353714.540071626,33624563.8886228,359.794735697453
13,19,383.76542195,93.68063085,3775.748912686,353714.540071626,33624563.8886228,771.89179707964
13,20,375.59508126,93.68063085,3775.748912686,353714.540071626,33624563.8886228,755.458271292164
13,22,842.65522673,93.68063085,3775.748912686,353714.540071626,33624563.8886228,1694.88604255731
13,12,79.93884061,93.68063085,3775.748912686,353714.540071626,33624563.8886228,160.78607348568
13,34,38.672977966,93.68063085,3775.748912686,353714.540071626,33624563.8886228,77.7854198247343
13,35,512.14053582,93.68063085,3775.748912686,353714.540071626,33624563.8886228,1030.10082706965
13,36,447.52712698,93.68063085,3775.748912686,353714.540071626,33624563.8886228,900.1397690579
13,37,186.54259351,93.68063085,3775.748912686,353714.540071626,33624563.8886228,375.204980700661
13,7,366.81535692,93.68063085,3775.748912686,353714.540071626,33624563.8886228,737.79905341831
14,282,206.73586437,60.4812,30565.294639996,1848625.69818053,33624563.8886228,268.458402356686
14,283,1065.84138581,60.4812,30565.294639996,1848625.69818053,33624563.8886228,1384.05630040121
14,284,549.64846927,60.4812,30565.294639996,1848625.69818053,33624563.8886228,713.75012926608
14,285,1315.06127191,60.4812,30565.294639996,1848625.69818053,33624563.8886228,1707.68264681095
14,265,306.83992254,60.4812,30565.294639996,1848625.69818053,33624563.8886228,398.449275530208
14,288,3639.41879802,60.4812,30565.294639996,1848625.69818053,33624563.8886228,4725.99449060625
14,289,421.45334872,60.4812,30565.294639996,1848625.69818053,33624563.8886228,547.281397013691
14,264,1982.62478868,60.4812,30565.294639996,1848625.69818053,33624563.8886228,2574.55224261046
14,270,1606.77328391,60.4812,30565.294639996,1848625.69818053,33624563.8886228,2086.48746100427
14,267,354.39210816,60.4812,30565.294639996,1848625.69818053,33624563.8886228,460.198521695191
14,268,2552.36513338,60.4812,30565.294639996,1848625.69818053,33624563.8886228,3314.39282693486
14,269,1795.87462033,60.4812,30565.294639996,1848625.69818053,33624563.8886228,2332.04641524537
14,274,5217.589123316,60.4812,30565.294639996,1848625.69818053,33624563.8886228,6775.33936584975
14,271,4249.26344766,60.4812,30565.294639996,1848625.69818053,33624563.8886228,5517.91281995387
14,272,1514.62094661,60.4812,30565.294639996,1848625.69818053,33624563.8886228,1966.82235441824
14,273,3010.01156645,60.4812,30565.294639996,1848625.69818053,33624563.8886228,3908.67302423204
14,279,509.29204974,60.4812,30565.294639996,1848625.69818053,33624563.8886228,661.34499895705
14,280,179.45409522,60.4812,30565.294639996,1848625.69818053,33624563.8886228,233.031457052387
14,281,88.0344159,60.4812,30565.294639996,1848625.69818053,33624563.8886228,114.317748964062
15,129,238.51690856,100.9878049,4979.13661469,502832.07701476,33624563.8886228,517.164709733751
15,130,1083.60273659,100.9878049,4979.13661469,502832.07701476,33624563.8886228,2349.52355419404
15,128,278.01437659,100.9878049,4979.13661469,502832.07701476,33624563.8886228,602.805164795304
15,137,93.68063085,100.9878049,4979.13661469,502832.07701476,33624563.8886228,203.123193880519
15,123,279.58252801,100.9878049,4979.13661469,502832.07701476,33624563.8886228,606.205311891118
15,121,483.49040043,100.9878049,4979.13661469,502832.07701476,33624563.8886228,1048.32891767309
15,136,795.70436913,100.9878049,4979.13661469,502832.07701476,33624563.8886228,1725.28740867642
15,145,185.90189716,100.9878049,4979.13661469,502832.07701476,33624563.8886228,403.082118010599
15,146,324.38313044,100.9878049,4979.13661469,502832.07701476,33624563.8886228,703.344297514771
15,148,282.70285165,100.9878049,4979.13661469,502832.07701476,33624563.8886228,612.970959154025
15,135,258.50329677,100.9878049,4979.13661469,502832.07701476,33624563.8886228,560.500231394056
15,138,170.11446401,100.9878049,4979.13661469,502832.07701476,33624563.8886228,368.850988101388
15,124,504.9390245,100.9878049,4979.13661469,502832.07701476,33624563.8886228,1094.83493482851
16,263,860.38515179,125.7840063,23780.415836338,2991195.97537456,33624563.8886228,2323.5879081966
16,311,31.44863014,125.7840063,23780.415836338,2991195.97537456,33624563.8886228,84.9313317072292
16,312,94.34589042,125.7840063,23780.415836338,2991195.97537456,33624563.8886228,254.793995121688
16,313,476.21193764,125.7840063,23780.415836338,2991195.97537456,33624563.8886228,1286.07554156078
16,314,1306.16476912,125.7840063,23780.415836338,2991195.97537456,33624563.8886228,3527.4768019014
16,315,541.37776937,125.7840063,23780.415836338,2991195.97537456,33624563.8886228,1462.06479279365
16,316,840.58273548,125.7840063,23780.415836338,2991195.97537456,33624563.8886228,2270.10877156197
16,318,83.64627856,125.7840063,23780.415836338,2991195.97537456,33624563.8886228,225.898228279862
16,275,256.98018914,125.7840063,23780.415836338,2991195.97537456,33624563.8886228,694.01018705344
16,262,634.41549722,125.7840063,23780.415836338,2991195.97537456,33624563.8886228,1713.32591577862
16,277,125.7840063,125.7840063,23780.415836338,2991195.97537456,33624563.8886228,339.696931630152
16,308,402.9119235,125.7840063,23780.415836338,2991195.97537456,33624563.8886228,1088.11881697993
16,309,510.944284736,125.7840063,23780.415836338,2991195.97537456,33624563.8886228,1379.87500052129
16,310,3327.7335144,125.7840063,23780.415836338,2991195.97537456,33624563.8886228,8986.99999607583
16,296,302.6830065,125.7840063,23780.415836338,2991195.97537456,33624563.8886228,817.436903062288
16,297,1103.06567665,125.7840063,23780.415836338,2991195.97537456,33624563.8886228,2978.97989392108
16,298,3543.90138502,125.7840063,23780.415836338,2991195.97537456,33624563.8886228,9570.79092885547
16,299,176.42657926,125.7840063,23780.415836338,2991195.97537456,33624563.8886228,476.464133998774
16,286,473.67962133,125.7840063,23780.415836338,2991195.97537456,33624563.8886228,1279.23667463542
16,301,1647.584629752,125.7840063,23780.415836338,2991195.97537456,33624563.8886228,4449.52788348064
16,303,1309.15272322,125.7840063,23780.415836338,2991195.97537456,33624563.8886228,3535.54618106556
16,290,93.68063085,125.7840063,23780.415836338,2991195.97537456,33624563.8886228,252.99737056413
16,291,435.90175834,125.7840063,23780.415836338,2991195.97537456,33624563.8886228,1177.21238300458
16,292,125.7840063,125.7840063,23780.415836338,2991195.97537456,33624563.8886228,339.696931630152
16,293,541.2474345,125.7840063,23780.415836338,2991195.97537456,33624563.8886228,1461.71280563149
16,294,1332.88708673,125.7840063,23780.415836338,2991195.97537456,33624563.8886228,3599.64407948448
16,295,477.13054964,125.7840063,23780.415836338,2991195.97537456,33624563.8886228,1288.55637904511
16,300,251.5680126,125.7840063,23780.415836338,2991195.97537456,33624563.8886228,679.393863260304
16,306,511.67826048,125.7840063,23780.415836338,2991195.97537456,33624563.8886228,1381.8572025155
16,307,525.27665577,125.7840063,23780.415836338,2991195.97537456,33624563.8886228,1418.58153091771
16,304,269.91148486,125.7840063,23780.415836338,2991195.97537456,33624563.8886228,728.932921726156
16,305,985.80440193,125.7840063,23780.415836338,2991195.97537456,33624563.8886228,2662.29976587348
16,319,117.22209451,125.7840063,23780.415836338,2991195.97537456,33624563.8886228,316.574316525858
16,276,31.44863014,125.7840063,23780.415836338,2991195.97537456,33624563.8886228,84.9313317072292
16,419,31.44863014,125.7840063,23780.415836338,2991195.97537456,33624563.8886228,84.9313317072292
17,45,511.2022305,85.20037175,12489.39682096,1064101.25207906,33624563.8886228,935.136497660498
17,54,246.39380809,85.20037175,12489.39682096,1064101.25207906,33624563.8886228,450.725425272798
17,55,370.69602395,85.20037175,12489.39682096,1064101.25207906,33624563.8886228,678.11007239585
17,48,1294.53557124,85.20037175,12489.39682096,1064101.25207906,33624563.8886228,2368.07937829666
17,44,1186.6071319,85.20037175,12489.39682096,1064101.25207906,33624563.8886228,2170.64709662673
17,61,264.08137435,85.20037175,12489.39682096,1064101.25207906,33624563.8886228,483.081091538841
17,62,836.553584,85.20037175,12489.39682096,1064101.25207906,33624563.8886228,1530.29807378178
17,63,705.58438676,85.20037175,12489.39682096,1064101.25207906,33624563.8886228,1290.71759251386
17,64,801.21973481,85.20037175,12489.39682096,1064101.25207906,33624563.8886228,1465.6622603815
17,65,1800.09218237,85.20037175,12489.39682096,1064101.25207906,33624563.8886228,3292.88840786371
17,66,170.4007435,85.20037175,12489.39682096,1064101.25207906,33624563.8886228,311.712165886833
17,47,1368.80537394,85.20037175,12489.39682096,1064101.25207906,33624563.8886228,2503.94029406552
17,68,836.81981287,85.20037175,12489.39682096,1064101.25207906,33624563.8886228,1530.78508326298
17,69,594.08709406,85.20037175,12489.39682096,1064101.25207906,33624563.8886228,1086.75684748322
17,70,1333.47111831,85.20037175,12489.39682096,1064101.25207906,33624563.8886228,2439.30373716912
17,67,168.84665031,85.20037175,12489.39682096,1064101.25207906,33624563.8886228,308.86928067228
18,200,1632.99284651,94.46554719,7536.79129936,711967.114150874,33624563.8886228,3312.06235537637
18,209,647.94033843,94.46554719,7536.79129936,711967.114150874,33624563.8886228,1314.1630154904
18,202,1545.96383048,94.46554719,7536.79129936,711967.114150874,33624563.8886228,3135.54870534144
18,212,187.63762166,94.46554719,7536.79129936,711967.114150874,33624563.8886228,380.569642102614
18,213,457.8124355,94.46554719,7536.79129936,711967.114150874,33624563.8886228,928.542544863767
18,210,79.93884061,94.46554719,7536.79129936,711967.114150874,33624563.8886228,162.133242213925
18,211,622.04581738,94.46554719,7536.79129936,711967.114150874,33624563.8886228,1261.64333142473
18,203,120.9624,94.46554719,7536.79129936,711967.114150874,33624563.8886228,245.33788516723
18,201,1612.95378221,94.46554719,7536.79129936,711967.114150874,33624563.8886228,3271.41880286673
18,206,370.13758475,94.46554719,7536.79129936,711967.114150874,33624563.8886228,750.719002462512
18,220,258.40580183,94.46554719,7536.79129936,711967.114150874,33624563.8886228,524.102803316688
19,141,294.82258722,79.93884061,121047.137710828,9676367.8477626,33624563.8886228,506.010321919105
19,142,2310.81160951,79.93884061,121047.137710828,9676367.8477626,33624563.8886228,3966.09546591496
19,150,3858.24567439,79.93884061,121047.137710828,9676367.8477626,33624563.8886228,6621.98969946709
19,151,1998.1655695,79.93884061,121047.137710828,9676367.8477626,33624563.8886228,3429.49437017143
19,143,3449.70429141,79.93884061,121047.137710828,9676367.8477626,33624563.8886228,5920.80137238439
19,144,2433.57098801,79.93884061,121047.137710828,9676367.8477626,33624563.8886228,4176.79001689596
19,154,6639.033823222,79.93884061,121047.137710828,9676367.8477626,33624563.8886228,11394.7159673134
19,155,6093.55547911,79.93884061,121047.137710828,9676367.8477626,33624563.8886228,10458.4998004766
19,156,748.14080892,79.93884061,121047.137710828,9676367.8477626,33624563.8886228,1284.05009647357
19,157,6256.524789856,79.93884061,121047.137710828,9676367.8477626,33624563.8886228,10738.2075195192
19,158,2027.287788966,79.93884061,121047.137710828,9676367.8477626,33624563.8886228,3479.47745927577
19,159,3000.7961984,79.93884061,121047.137710828,9676367.8477626,33624563.8886228,5150.33079617111
19,160,1627.346284156,79.93884061,121047.137710828,9676367.8477626,33624563.8886228,2793.04928731653
19,161,490.31077437,79.93884061,121047.137710828,9676367.8477626,33624563.8886228,841.530885129342
19,162,15237.39902491,79.93884061,121047.137710828,9676367.8477626,33624563.8886228,26152.2743508491
19,163,7355.614989436,79.93884061,121047.137710828,9676367.8477626,33624563.8886228,12624.5995729632
19,164,4230.45681694,79.93884061,121047.137710828,9676367.8477626,33624563.8886228,7260.82365666
19,165,3854.386231902,79.93884061,121047.137710828,9676367.8477626,33624563.8886228,6615.36565565079
19,166,185.11866208,79.93884061,121047.137710828,9676367.8477626,33624563.8886228,317.723125204229
19,167,4640.29674802,79.93884061,121047.137710828,9676367.8477626,33624563.8886228,7964.24070966328
19,168,2248.9181622,79.93884061,121047.137710828,9676367.8477626,33624563.8886228,3859.86641646073
19,169,2717.86795702,79.93884061,121047.137710828,9676367.8477626,33624563.8886228,4664.73499480916
19,170,4159.215002006,79.93884061,121047.137710828,9676367.8477626,33624563.8886228,7138.54980359882
19,171,10183.5345252,79.93884061,121047.137710828,9676367.8477626,33624563.8886228,17478.2184498149
19,172,1511.190871176,79.93884061,121047.137710828,9676367.8477626,33624563.8886228,2593.68926382282
19,173,2734.22997885,79.93884061,121047.137710828,9676367.8477626,33624563.8886228,4692.81748337123
19,174,4343.48740981,79.93884061,121047.137710828,9676367.8477626,33624563.8886228,7454.82048446131
19,175,1396.28223738,79.93884061,121047.137710828,9676367.8477626,33624563.8886228,2396.46911415019
19,176,677.66943636,79.93884061,121047.137710828,9676367.8477626,33624563.8886228,1163.09857016274
19,177,1927.384657026,79.93884061,121047.137710828,9676367.8477626,33624563.8886228,3308.01157387547
19,178,2697.842421482,79.93884061,121047.137710828,9676367.8477626,33624563.8886228,4630.36473919294
19,179,515.72977391,79.93884061,121047.137710828,9676367.8477626,33624563.8886228,885.158058547025
19,153,6991.50358743,79.93884061,121047.137710828,9676367.8477626,33624563.8886228,11999.6673739726
19,149,1108.88290551,79.93884061,121047.137710828,9676367.8477626,33624563.8886228,1903.19948440383
19,152,1101.80964514,79.93884061,121047.137710828,9676367.8477626,33624563.8886228,1891.0594961126
20,126,357.78387855,88.0344159,4398.46997285,387216.734913539,33624563.8886228,676.260517507381
20,122,693.46741386,88.0344159,4398.46997285,387216.734913539,33624563.8886228,1310.74836035669
20,119,167.97325651,88.0344159,4398.46997285,387216.734913539,33624563.8886228,317.492453363792
20,131,679.5342821,88.0344159,4398.46997285,387216.734913539,33624563.8886228,1284.41283363396
20,132,336.90785128,88.0344159,4398.46997285,387216.734913539,33624563.8886228,636.801967663482
20,133,370.73726755,88.0344159,4398.46997285,387216.734913539,33624563.8886228,700.744196269307
20,134,402.9119235,88.0344159,4398.46997285,387216.734913539,33624563.8886228,761.558701303883
20,120,716.51508036,88.0344159,4398.46997285,387216.734913539,33624563.8886228,1354.31160568175
20,140,509.18130067,88.0344159,4398.46997285,387216.734913539,33624563.8886228,962.422374344221
20,139,163.45771847,88.0344159,4398.46997285,387216.734913539,33624563.8886228,308.957468209821
21,182,350.99417192,102.7235294,43852.369943468,4504670.21314751,33624563.8886228,774.124148973321
21,183,3351.87957096,102.7235294,43852.369943468,4504670.21314751,33624563.8886228,7392.63249340186
21,181,2272.65757393,102.7235294,43852.369943468,4504670.21314751,33624563.8886228,5012.38838440692
21,186,3397.35318615,102.7235294,43852.369943468,4504670.21314751,33624563.8886228,7492.92539418462
21,187,2218.21904548,102.7235294,43852.369943468,4504670.21314751,33624563.8886228,4892.32320133795
21,184,1853.09886656,102.7235294,43852.369943468,4504670.21314751,33624563.8886228,4087.04388221622
21,185,716.916950296,102.7235294,43852.369943468,4504670.21314751,33624563.8886228,1581.17361606487
21,190,2558.20982176,102.7235294,43852.369943468,4504670.21314751,33624563.8886228,5642.17915736939
21,191,1411.70424801,102.7235294,43852.369943468,4504670.21314751,33624563.8886228,3113.53987336817
21,188,3783.67908881,102.7235294,43852.369943468,4504670.21314751,33624563.8886228,8344.97432988941
21,180,1902.62301102,102.7235294,43852.369943468,4504670.21314751,33624563.8886228,4196.27030034737
21,194,1908.28348697,102.7235294,43852.369943468,4504670.21314751,33624563.8886228,4208.75458492568
21,195,258.62447759,102.7235294,43852.369943468,4504670.21314751,33624563.8886228,570.401076812354
21,196,2512.18185006,102.7235294,43852.369943468,4504670.21314751,33624563.8886228,5540.66361303336
21,197,4523.12358464,102.7235294,43852.369943468,4504670.21314751,33624563.8886228,9975.83286499317
21,198,4004.82610595,102.7235294,43852.369943468,4504670.21314751,33624563.8886228,8832.71817334135
21,199,603.328283006,102.7235294,43852.369943468,4504670.21314751,33624563.8886228,1330.65170592065
21,204,2266.910912456,102.7235294,43852.369943468,4504670.21314751,33624563.8886228,4999.71401605868
21,214,662.38571579,102.7235294,43852.369943468,4504670.21314751,33624563.8886228,1460.90396807184
21,192,686.45172676,102.7235294,43852.369943468,4504670.21314751,33624563.8886228,1513.98200113269
21,189,790.25086183,102.7235294,43852.369943468,4504670.21314751,33624563.8886228,1742.91291659685
21,193,1818.66740352,102.7235294,43852.369943468,4504670.21314751,33624563.8886228,4011.10465257619
22,205,519.03600849,84.91409226,5907.602505226,501638.704164168,33624563.8886228,946.276461942942
22,218,1413.47414116,84.91409226,5907.602505226,501638.704164168,33624563.8886228,2576.9643867984
22,219,877.14251102,84.91409226,5907.602505226,501638.704164168,33624563.8886228,1599.15554676539
22,216,169.82818452,84.91409226,5907.602505226,501638.704164168,33624563.8886228,309.620933725401
22,208,627.23968103,84.91409226,5907.602505226,501638.704164168,33624563.8886228,1143.54714595244
22,222,620.97462155,84.91409226,5907.602505226,501638.704164168,33624563.8886228,1132.12505148959
22,223,587.87001959,84.91409226,5907.602505226,501638.704164168,33624563.8886228,1071.77065390574
22,225,254.74227678,84.91409226,5907.602505226,501638.704164168,33624563.8886228,464.431400588101
22,207,84.91409226,84.91409226,5907.602505226,501638.704164168,33624563.8886228,154.8104668627
22,217,216.630551346,84.91409226,5907.602505226,501638.704164168,33624563.8886228,394.948304786817
22,600,84.91409226,84.91409226,5907.602505226,501638.704164168,33624563.8886228,154.8104668627
22,226,255.38297313,84.91409226,5907.602505226,501638.704164168,33624563.8886228,465.599481155423
22,221,195.45335209,84.91409226,5907.602505226,501638.704164168,33624563.8886228,356.339258674337
30,71,488.53154658,78.38546603,20050.261691852,1571649.10673928,33624563.8886228,822.183838444874
30,72,1811.62482099,78.38546603,20050.261691852,1571649.10673928,33624563.8886228,3048.90985970269
30,74,78.38546603,78.38546603,20050.261691852,1571649.10673928,33624563.8886228,131.920371959607
30,75,4512.367484972,78.38546603,20050.261691852,1571649.10673928,33624563.8886228,7594.17819635233
30,76,2374.22388928,78.38546603,20050.261691852,1571649.10673928,33624563.8886228,3995.74710022557
30,73,973.33494844,78.38546603,20050.261691852,1571649.10673928,33624563.8886228,1638.09332192204
30,82,1412.99113456,78.38546603,20050.261691852,1571649.10673928,33624563.8886228,2378.02140482831
30,79,156.77093206,78.38546603,20050.261691852,1571649.10673928,33624563.8886228,263.840743919214
30,80,163.29955829,78.38546603,20050.261691852,1571649.10673928,33624563.8886228,274.828224689147
30,77,2252.97571132,78.38546603,20050.261691852,1571649.10673928,33624563.8886228,3791.69007861156
30,87,1292.97981307,78.38546603,20050.261691852,1571649.10673928,33624563.8886228,2176.04597529823
30,83,725.32473197,78.38546603,20050.261691852,1571649.10673928,33624563.8886228,1220.69961791595
30,84,682.50571814,78.38546603,20050.261691852,1571649.10673928,33624563.8886228,1148.63651084409
30,86,309.45862153,78.38546603,20050.261691852,1571649.10673928,33624563.8886228,520.809513880042
30,91,583.29239234,78.38546603,20050.261691852,1571649.10673928,33624563.8886228,981.663479926902
30,90,189.77293678,78.38546603,20050.261691852,1571649.10673928,33624563.8886228,319.382121148621
30,81,2042.4219855,78.38546603,20050.261691852,1571649.10673928,33624563.8886228,3437.33451712233
31,3,145.60920716,72.80460358,3360.29394947,244644.868903436,33624563.8886228,227.608489347764
31,9,485.88685007,72.80460358,3360.29394947,244644.868903436,33624563.8886228,759.512218323217
31,10,273.70096665,72.80460358,3360.29394947,244644.868903436,33624563.8886228,427.834645674403
31,1,298.35265135,72.80460358,3360.29394947,244644.868903436,33624563.8886228,466.368834712868
31,8,249.01250708,72.80460358,3360.29394947,244644.868903436,33624563.8886228,389.242972134993
31,15,298.35265135,72.80460358,3360.29394947,244644.868903436,33624563.8886228,466.368834712868
31,16,543.59001826,72.80460358,3360.29394947,244644.868903436,33624563.8886228,849.710710564673
31,32,72.80460358,72.80460358,3360.29394947,244644.868903436,33624563.8886228,113.804244673882
31,14,72.80460358,72.80460358,3360.29394947,244644.868903436,33624563.8886228,113.804244673882
31,29,145.60920716,72.80460358,3360.29394947,244644.868903436,33624563.8886228,227.608489347764
31,30,72.80460358,72.80460358,3360.29394947,244644.868903436,33624563.8886228,113.804244673882
31,17,254.23895267,72.80460358,3360.29394947,244644.868903436,33624563.8886228,397.412671075054
31,28,72.80460358,72.80460358,3360.29394947,244644.868903436,33624563.8886228,113.804244673882
31,31,374.7225234,72.80460358,3360.29394947,244644.868903436,33624563.8886228,585.746115504474
32,93,257.10171735,85.77346437,3975.21999045,340968.390213775,33624563.8886228,473.476803298078
32,110,85.77346437,85.77346437,3975.21999045,340968.390213775,33624563.8886228,157.959838371765
32,111,428.29422923,85.77346437,3975.21999045,340968.390213775,33624563.8886228,788.743788322403
32,109,79.93884061,85.77346437,3975.21999045,340968.390213775,33624563.8886228,147.21483427453
32,101,925.59448144,85.77346437,3975.21999045,340968.390213775,33624563.8886228,1704.5686070854
32,102,190.7579453,85.77346437,3975.21999045,340968.390213775,33624563.8886228,351.298556366308
32,103,256.74730049,85.77346437,3975.21999045,340968.390213775,33624563.8886228,472.824111578873
32,100,347.39708478,85.77346437,3975.21999045,340968.390213775,33624563.8886228,639.764148104808
32,92,1192.05745621,85.77346437,3975.21999045,340968.390213775,33624563.8886228,2195.28503944452
32,108,211.55747067,85.77346437,3975.21999045,340968.390213775,33624563.8886228,389.602823190393
33,41,83.64627856,83.64627856,1816.76308161,151965.470801874,33624563.8886228,150.22216802223
33,43,885.79842031,83.64627856,1816.76308161,151965.470801874,33624563.8886228,1590.82461790795
33,49,268.28036202,83.64627856,1816.76308161,151965.470801874,33624563.8886228,481.810527787251
33,42,83.64627856,83.64627856,1816.76308161,151965.470801874,33624563.8886228,150.22216802223
33,57,240.41721062,83.64627856,1816.76308161,151965.470801874,33624563.8886228,431.770489147191
33,60,254.97453154,83.64627856,1816.76308161,151965.470801874,33624563.8886228,457.914297895707
NA,NA,NA,NA,NA,NA,NA,NA
