"IdComunao","IdMunicipioo","IdSito","IdMunicipiod","IdSitd","Horao","Horad","MedioTTE2","Medios3","Medio_reg","dpie","dpub","dpri","Multimode","Number_modes","minutos","IdComunad","PrimeroDeFactorExpansion"
"03","10","213","10","6",1899-12-31 06:00:00,1899-12-31 07:00:00,"1","A pie + Publico + A pie","Publico",1,1,0,0,1,60,"10",41.3085106382979
"03","10","213","35","5505",1899-12-31 09:30:00,1899-12-31 12:30:00,"3","A pie + Publico + Publico","Publico",1,1,0,1,3,180,"08",41.3085106382979
"03","10","213","10","7",1899-12-31 05:20:00,1899-12-31 05:30:00,"1","Publico + NA + NA","Publico",0,1,0,0,1,10,"10",41.3085106382979
"03","10","213","10","58",1899-12-31 06:00:00,1899-12-31 07:00:00,"1","A pie + Publico + A pie","Publico",1,1,0,0,1,60,"14",41.3085106382979
"03","10","213","10","10",1899-12-31 07:45:00,1899-12-31 08:00:00,"7","Privado + NA + NA","Privado",0,0,1,0,0,15,"10",41.3085106382979
"03","10","223","10","143",1899-12-31 10:00:00,1899-12-31 11:00:00,"1","A pie + Publico + A pie","Publico",1,1,0,0,1,60,"11",41.3085106382979
"03","10","223","26","271",1899-12-31 10:00:00,1899-12-31 11:00:00,"3","A pie + Publico + Publico","Publico",1,1,0,1,2,60,NA,41.3085106382979
"03","10","225","27","293",1899-12-31 05:00:00,1899-12-31 06:00:00,"3","A pie + Publico + A pie","Publico",1,1,0,1,2,60,NA,41.3085106382979
"03","10","214","10","92",1899-12-31 07:00:00,1899-12-31 08:00:00,"7","Privado + NA + NA","Privado",0,0,1,0,0,60,"16",41.3085106382979
"03","10","218","10","25",1899-12-31 07:00:00,1899-12-31 07:50:00,"1","A pie + Publico + A pie","Publico",1,1,0,0,1,50,"08",41.3085106382979
"03","10","219","10","220",1899-12-31 07:00:00,1899-12-31 07:05:00,"8","Privado + NA + NA","Privado",0,0,1,0,0,5,"04",41.3085106382979
"03","10","225","10","163",1899-12-31 10:30:00,1899-12-31 11:00:00,"1","A pie + Publico + A pie","Publico",1,1,0,0,1,30,"07",41.3085106382979
"03","10","225","25","295",1899-12-31 06:00:00,1899-12-31 06:40:00,"8","Privado + NA + NA","Privado",0,0,1,0,0,40,"02",41.3085106382979
"03","10","225","10","173",1899-12-31 07:00:00,1899-12-31 07:30:00,"1","A pie + Publico + A pie","Publico",1,1,0,0,1,30,"06",41.3085106382979
"03","10","225","10","1",1899-12-31 07:00:00,1899-12-31 08:00:00,"1","A pie + Publico + A pie","Publico",1,1,0,0,1,60,"10",41.3085106382979
"03","10","225","10","227",1899-12-31 07:50:00,1899-12-31 08:00:00,"0","A pie + NA + NA","A pie",1,0,0,0,0,10,"01",41.3085106382979
"03","10","223","10","20",1899-12-31 07:00:00,1899-12-31 07:30:00,"1","A pie + Publico + A pie","Publico",1,1,0,0,1,30,"10",41.3085106382979
"03","10","225","10","225",1899-12-31 08:00:00,1899-12-31 08:15:00,"0","A pie + NA + NA","A pie",1,0,0,0,0,15,"03",41.3085106382979
"03","10","225","10","1",1899-12-31 08:00:00,1899-12-31 08:30:00,"8","Privado + NA + NA","Privado",0,0,1,0,0,30,"10",41.3085106382979
"03","10","225","10","1",1899-12-31 08:00:00,1899-12-31 08:30:00,"1","A pie + Publico + A pie","Publico",1,1,0,0,1,30,"10",41.3085106382979
"03","10","225","10","110",1899-12-31 05:30:00,1899-12-31 06:25:00,"1","A pie + Publico + A pie","Publico",1,1,0,0,1,55,"11",41.3085106382979
"03","10","225","10","212",1899-12-31 06:30:00,1899-12-31 07:00:00,"9","Privado + NA + NA","Privado",0,0,1,0,0,30,"04",41.3085106382979
"03","10","219","29","311",1899-12-31 05:30:00,1899-12-31 06:50:00,"1","A pie + Publico + A pie","Publico",1,1,0,0,1,80,NA,41.3085106382979
"03","10","219","22","269",1899-12-31 05:00:00,1899-12-31 05:40:00,"1","A pie + Publico + A pie","Publico",1,1,0,0,1,40,NA,41.3085106382979
"03","10","219","10","80",1899-12-31 05:00:00,1899-12-31 05:40:00,"3","A pie + Publico + Publico","Publico",1,1,0,1,2,40,"15",41.3085106382979
"03","10","219","10","114",1899-12-31 07:00:00,1899-12-31 07:45:00,"1","Publico + Publico + NA","Publico",0,1,0,0,1,45,"11",41.3085106382979
"03","10","219","21","246",1899-12-31 07:00:00,1899-12-31 07:30:00,"8","Privado + Publico + A pie","Privado",1,1,1,0,1,30,"21",41.3085106382979
