"A2017","Adj2017"
128.928382187298,0.42133458231143
144.871016670114,0.473434695000372
154.740881651693,0.505689155724488
155.131034111652,0.50696416376357
163.099092775877,0.533003571162998
168.046269846758,0.549170816492674
167.457365859423,0.547246293658245
170.309920364802,0.556568367205236
165.869017437482,0.542055612540792
172.489313059782,0.563690565554842
152.502155673434,0.498373057756322
147.232147580754,0.48115080908743
143.15743591135,0.467834757880227
155.978009547583,0.509732057345043
155.673649772259,0.508737417556401
158.936436115565,0.519400118024721
153.20762801102,0.500678522911831
161.613603189464,0.528149030030928
151.635382005676,0.495540464070835
155.412938247138,0.507885419108293
145.333330602172,0.4749455248437
156.479311253005,0.511370298212436
156.318564463664,0.510844981907398
161.684140451409,0.528379543958853
164.113983565745,0.536320207731194
169.795443195471,0.554887069266246
167.649510997042,0.547874218944582
162.085106430359,0.52968989029529
169.607730472289,0.554273628994408
174.610007908014,0.570620940875861
177.690432942038,0.580687689353064
138.459947838861,0.452483489669479
173.660562940969,0.567518179545651
173.363403853046,0.566547071415182
168.68334176572,0.551252750868366
179.632489165536,0.587034278318744
178.608497775856,0.583687901228287
184.847332258337,0.60407624921025
185.695876895154,0.606849270899195
185.625611131956,0.606619644222079
170.159896947729,0.55607809460042
184.481564395641,0.60288092939752
136.464377559448,0.445962018168131
187.528900042098,0.612839542621236
189.821025817052,0.620330149728927
189.795636896803,0.620247179401316
190.697022296939,0.62319288332333
192.536300949707,0.629203597874858
187.58567001223,0.613025065399445
182.778569774869,0.597315587499571
165.043445210938,0.539357664088033
188.583078047166,0.616284568781589
141.912850812013,0.463767486313769
192.215966380529,0.628156752877547
191.626719111377,0.626231108207116
191.135539550344,0.624625946242953
195.883829997616,0.640143235286327
195.955469197791,0.640377350319579
195.112031922908,0.637621019355908
193.586749978197,0.632636437837245
192.857198183966,0.630252281646948
185.522083858582,0.606281319799288
190.80351557533,0.623540900572975
146.34072359884,0.478237658819739
190.153749278367,0.621417481301853
193.481835699932,0.632293580718731
198.771537429834,0.649580187679196
199.324745500306,0.651388057190542
199.670843114842,0.652519095146543
198.181954803634,0.647653447070698
198.665385322321,0.649233285367062
192.930455006247,0.630491683026952
189.368736965146,0.618852081585443
194.529643227026,0.635717788323613
155.52997034075,0.508267876930554
198.910750274995,0.650035131617632
197.892421846141,0.646707260935101
196.262779409811,0.641381632058205
195.746057332691,0.639692997819251
191.288859277873,0.625126991104159
197.72875212415,0.646172392562582
196.566983309468,0.642375762449241
198.584436357574,0.648968746266583
195.389141946465,0.638526607668187
195.427643363351,0.638652429291997
161.670940263402,0.528336406089549
190.27600895742,0.621817022736667
193.887646337019,0.633619759271304
191.244538118067,0.624982150712638
191.38136183325,0.625429287036765
196.252180416169,0.641346994824082
189.393442674096,0.618932819196392
190.289348718755,0.621860616727956
186.405070468155,0.609166896954756
184.057773884426,0.601495993086358
191.565141600399,0.626029874511108
164.61946437453,0.537972105799117
192.534361245605,0.629197258972565
191.245008563723,0.624983688116742
181.938932191859,0.594571673829603
186.926171720989,0.610869842225453
185.56147902102,0.606410062160196
186.337227296078,0.608945187242085
188.195166084944,0.615016882630537
188.325865370053,0.615444004477296
187.656243496806,0.613255697701981
184.252578680182,0.602132610065953
170.339382008293,0.556664647085925
181.210272884567,0.592190434263292
179.293568246083,0.585926693614651
185.568935731817,0.606434430496134
181.937510909419,0.594567029115748
181.44511677263,0.592957897949772
168.46137847813,0.550527380647483
176.890895153268,0.578074820762313
175.477837036809,0.573456983780423
175.534156970195,0.573641035850309
175.678307303698,0.574112115371562
167.288889360026,0.546695716862829
178.030900626665,0.581800328845312
176.814954366772,0.577826648257424
179.723036679798,0.587330185228099
177.847263749153,0.581200208330564
176.9300426719,0.578202753829738
163.533400481683,0.534422877391122
168.576468060398,0.550903490393458
174.7361921743,0.571033307759149
172.905998393295,0.56505228233103
175.634241963045,0.573968110990342
176.148715947015,0.575649398519658
168.554681443436,0.55083229229881
161.435078255845,0.52756561521518
165.37201528402,0.540431422496799
158.082447099877,0.516609304247965
159.179590065223,0.520194738775238
151.897183526041,0.496396024594906
148.007475292653,0.483684559779912
159.196227932202,0.520249110889549
166.118940741633,0.542872355364815
162.476605866453,0.530969300217166
158.616635510815,0.518355018009201
156.098209765296,0.510124868514039
164.338006433045,0.537052308604721
172.555781295793,0.563907782012397
172.267637548035,0.562966135777891
167.47263632187,0.547296197130295
165.318139090748,0.540255356505714
162.496978364167,0.531035877007083
177.690824594445,0.580688969262891
146.545531425067,0.478906965441395
177.087512853913,0.57871736226769
171.165972052191,0.559365921739187
172.391312339243,0.563370301762231
167.466035490434,0.547274625785733
187.756352698675,0.613582851956454
185.048014962351,0.604732075040364
183.321041108811,0.599088369636637
179.192023670086,0.585594848595053
175.601700737662,0.573861767116543
171.508525895859,0.560485378744638
174.443974276405,0.570078347308514
192.986583964318,0.630675110994504
188.679857908993,0.616600842839848
184.926183952457,0.604333934485155
186.48485573285,0.609427633113889
180.760161279448,0.590719481305387
177.223623330534,0.579162167746844
174.675803746454,0.570835959955731
186.902692149945,0.610793111601127
142.691826130382,0.46631315728883
186.161048216942,0.608369438617457
181.61795874602,0.593522741000064
189.969182483438,0.6208143218413
185.030533587994,0.604674946365995
190.284006317139,0.621843157899147
189.447523802035,0.61910955490861
188.555518428717,0.616194504669011
187.294549646243,0.612073691654388
189.212497188378,0.618341494079666
184.16046130907,0.601831572905457
182.297413819121,0.595743182415428
177.720310399678,0.580785328103522
181.058858660703,0.591695616538244
172.574639542793,0.563969410270565
191.500660655206,0.625819152467993
189.315299359471,0.618677448887161
191.52248626248,0.625890477981962
189.395970217316,0.618941079141557
189.565350099897,0.619494608169597
189.664476140351,0.61981854947827
187.923377440948,0.614128684447543
186.578685226281,0.609734265445364
184.210892723455,0.601996381449198
177.527909782752,0.58015656791749
177.9542877368,0.581549959924184
