"","year","comuna","SIT","ta","percap","mode","strata","name_comuna","pop","men","women","pmen","pwomen","age_0_5","age_6_10","age_11_15","age_16_17","age_18_24","age_25_40","age_41_65","age_65m","page_0_5","page_6_10","page_11_15","page_16_17","page_18_24","page_25_40","page_41_65","page_65m","employees","laborincome","estratomoda"
"186",2012,10,71,179.834439549959,0.689020841187582,"public",3,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"187",2012,10,70,209.967114688082,0.804471703785756,"public",2,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"188",2012,10,61,184.678895272132,0.707581974222728,"Private",5,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"189",2012,10,54,210.732495239735,0.807404196320822,"public",4,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"190",2012,10,65,192.221042497066,0.736479090027072,"Private",3,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"191",2012,10,62,183.734354221678,0.703963042994936,"Private",4,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"192",2012,10,82,173.115621159581,0.663278241990732,"public",4,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"193",2012,10,65,234.409704107495,0.898121471676226,"public",3,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"194",2012,10,45,187.616562480917,0.718837404141443,"public",4,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"195",2012,10,59,164.801656663294,0.631423971890017,"public",3,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"196",2012,10,79,165.569683242313,0.63436660246097,"public",3,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"197",2012,10,60,161.031115365357,0.616977453507114,"public",3,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"198",2012,10,70,195.903732326447,0.750589012745008,"Private",2,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"199",2012,10,68,184.559825548794,0.707125768386183,"Private",4,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"200",2012,10,61,210.756492511838,0.8074961398921,"public",5,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"201",2012,10,79,178.926982423291,0.685543993958971,"Private",3,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"202",2012,10,71,176.17675119107,0.675006709544331,"Private",3,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"203",2012,10,45,183.356778615563,0.702516393163078,"Private",4,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"204",2012,10,48,214.76651528429,0.822860211817201,"public",3,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"205",2012,10,54,187.357195375996,0.717843660444428,"Private",4,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"206",2012,10,78,189.521754142825,0.726136989052969,"public",2,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"207",2012,10,78,199.589609429998,0.764711147241372,"Private",2,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"208",2012,10,47,188.187341536306,0.721024297073971,"Private",4,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"209",2012,10,81,178.923137667043,0.685529263092118,"Private",3,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"210",2012,10,74,168.489546614131,0.645553818444948,"public",3,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"211",2012,10,81,172.406406605048,0.660560944846927,"public",3,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"212",2012,10,62,179.217840131061,0.686658391306747,"public",4,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"213",2012,10,74,194.246277604664,0.744238611512125,"Private",3,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"214",2012,10,85,204.62236919622,0.783993751709656,"public",3,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"215",2012,10,57,170.78876189298,0.654363072386895,"Private",4,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"216",2012,10,67,184.813808852158,0.708098884491028,"Private",4,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"217",2012,10,82,183.435007005604,0.702816118795418,"Private",4,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"218",2012,10,63,211.392823932464,0.809934191312121,"public",3,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"219",2012,10,55,226.717612184717,0.868649855113856,"public",4,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"220",2012,10,85,188.255273248792,0.721284571834454,"Private",3,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"221",2012,10,84,185.174881940528,0.709482306285549,"Private",3,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"222",2012,10,73,170.995257136163,0.655154241901006,"public",3,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"223",2012,10,57,169.491670093258,0.649393372004819,"public",4,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"224",2012,10,56,164.916194033252,0.631862812387938,"public",4,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"225",2012,10,67,201.113508412468,0.770549840660798,"public",4,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"226",2012,10,47,190.653122804251,0.730471734882186,"public",4,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"227",2012,10,66,206.579803518086,0.791493500069295,"public",3,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"228",2012,10,55,189.722932142255,0.72690778598565,"Private",4,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"229",2012,10,66,187.366319549538,0.717878618963747,"Private",3,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"230",2012,10,56,173.981572039934,0.666596061455684,"Private",4,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"231",2012,10,84,189.19134267718,0.724871044740153,"public",3,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"232",2012,10,73,185.442007752856,0.710505776830865,"Private",3,"La Candelaria",85116.69,41474.85,43641.84,48.7270475390902,51.2729524609098,4142.25,3660.99,3956.93,1961.87,8216.83,20748.03,29742.79,12687,4.86655437376618,4.30114234940292,4.64882974185204,2.30491810713034,9.65360612589611,24.3759831356224,34.9435463244635,14.9054198418665,42744.37,1171439.53122394,4
"233",2012,11,94,185.446647733044,0.710523554532737,"Private",4,"Laureles�<U+0080><U+094E>stadio",120995.42,53266.51,67728.91,44.0235754378141,55.9764245621859,3414.15,4131.06,5314.62,2872.24,9525.82,26392.07,46051.96,23293.5,2.82171837578646,3.41422840633141,4.39241419220661,2.37384191897512,7.87287651053238,21.8124537275874,38.060911727072,19.2515551415087,59333.73,2013542.43698721,5
"234",2012,11,101,174.401732016549,0.668205869795206,"Private",5,"Laureles�<U+0080><U+094E>stadio",120995.42,53266.51,67728.91,44.0235754378141,55.9764245621859,3414.15,4131.06,5314.62,2872.24,9525.82,26392.07,46051.96,23293.5,2.82171837578646,3.41422840633141,4.39241419220661,2.37384191897512,7.87287651053238,21.8124537275874,38.060911727072,19.2515551415087,59333.73,2013542.43698721,5
"235",2012,11,91,175.132872589539,0.671007174672564,"Private",4,"Laureles�<U+0080><U+094E>stadio",120995.42,53266.51,67728.91,44.0235754378141,55.9764245621859,3414.15,4131.06,5314.62,2872.24,9525.82,26392.07,46051.96,23293.5,2.82171837578646,3.41422840633141,4.39241419220661,2.37384191897512,7.87287651053238,21.8124537275874,38.060911727072,19.2515551415087,59333.73,2013542.43698721,5
"236",2012,11,91,161.346489791563,0.618185784642003,"public",4,"Laureles�<U+0080><U+094E>stadio",120995.42,53266.51,67728.91,44.0235754378141,55.9764245621859,3414.15,4131.06,5314.62,2872.24,9525.82,26392.07,46051.96,23293.5,2.82171837578646,3.41422840633141,4.39241419220661,2.37384191897512,7.87287651053238,21.8124537275874,38.060911727072,19.2515551415087,59333.73,2013542.43698721,5
"237",2012,11,101,142.398155814645,0.545586803887529,"public",5,"Laureles�<U+0080><U+094E>stadio",120995.42,53266.51,67728.91,44.0235754378141,55.9764245621859,3414.15,4131.06,5314.62,2872.24,9525.82,26392.07,46051.96,23293.5,2.82171837578646,3.41422840633141,4.39241419220661,2.37384191897512,7.87287651053238,21.8124537275874,38.060911727072,19.2515551415087,59333.73,2013542.43698721,5
"238",2012,11,100,130.058759985223,0.498309425230738,"public",5,"Laureles�<U+0080><U+094E>stadio",120995.42,53266.51,67728.91,44.0235754378141,55.9764245621859,3414.15,4131.06,5314.62,2872.24,9525.82,26392.07,46051.96,23293.5,2.82171837578646,3.41422840633141,4.39241419220661,2.37384191897512,7.87287651053238,21.8124537275874,38.060911727072,19.2515551415087,59333.73,2013542.43698721,5
"239",2012,11,100,170.640656131822,0.653795617363303,"Private",5,"Laureles�<U+0080><U+094E>stadio",120995.42,53266.51,67728.91,44.0235754378141,55.9764245621859,3414.15,4131.06,5314.62,2872.24,9525.82,26392.07,46051.96,23293.5,2.82171837578646,3.41422840633141,4.39241419220661,2.37384191897512,7.87287651053238,21.8124537275874,38.060911727072,19.2515551415087,59333.73,2013542.43698721,5
"240",2012,11,113,153.208937059282,0.587007421683073,"public",5,"Laureles�<U+0080><U+094E>stadio",120995.42,53266.51,67728.91,44.0235754378141,55.9764245621859,3414.15,4131.06,5314.62,2872.24,9525.82,26392.07,46051.96,23293.5,2.82171837578646,3.41422840633141,4.39241419220661,2.37384191897512,7.87287651053238,21.8124537275874,38.060911727072,19.2515551415087,59333.73,2013542.43698721,5
"241",2012,11,103,139.784610338524,0.535573219687832,"public",5,"Laureles�<U+0080><U+094E>stadio",120995.42,53266.51,67728.91,44.0235754378141,55.9764245621859,3414.15,4131.06,5314.62,2872.24,9525.82,26392.07,46051.96,23293.5,2.82171837578646,3.41422840633141,4.39241419220661,2.37384191897512,7.87287651053238,21.8124537275874,38.060911727072,19.2515551415087,59333.73,2013542.43698721,5
"242",2012,11,93,179.847703862163,0.689071662307138,"Private",5,"Laureles�<U+0080><U+094E>stadio",120995.42,53266.51,67728.91,44.0235754378141,55.9764245621859,3414.15,4131.06,5314.62,2872.24,9525.82,26392.07,46051.96,23293.5,2.82171837578646,3.41422840633141,4.39241419220661,2.37384191897512,7.87287651053238,21.8124537275874,38.060911727072,19.2515551415087,59333.73,2013542.43698721,5
"243",2012,11,92,133.242041223851,0.510505905072226,"public",5,"Laureles�<U+0080><U+094E>stadio",120995.42,53266.51,67728.91,44.0235754378141,55.9764245621859,3414.15,4131.06,5314.62,2872.24,9525.82,26392.07,46051.96,23293.5,2.82171837578646,3.41422840633141,4.39241419220661,2.37384191897512,7.87287651053238,21.8124537275874,38.060911727072,19.2515551415087,59333.73,2013542.43698721,5
"244",2012,11,104,180.568757646137,0.691834320483282,"Private",4,"Laureles�<U+0080><U+094E>stadio",120995.42,53266.51,67728.91,44.0235754378141,55.9764245621859,3414.15,4131.06,5314.62,2872.24,9525.82,26392.07,46051.96,23293.5,2.82171837578646,3.41422840633141,4.39241419220661,2.37384191897512,7.87287651053238,21.8124537275874,38.060911727072,19.2515551415087,59333.73,2013542.43698721,5
"245",2012,11,99,169.54279183061,0.649589240730308,"public",5,"Laureles�<U+0080><U+094E>stadio",120995.42,53266.51,67728.91,44.0235754378141,55.9764245621859,3414.15,4131.06,5314.62,2872.24,9525.82,26392.07,46051.96,23293.5,2.82171837578646,3.41422840633141,4.39241419220661,2.37384191897512,7.87287651053238,21.8124537275874,38.060911727072,19.2515551415087,59333.73,2013542.43698721,5
"246",2012,11,89,158.566681599923,0.607535178543766,"public",5,"Laureles�<U+0080><U+094E>stadio",120995.42,53266.51,67728.91,44.0235754378141,55.9764245621859,3414.15,4131.06,5314.62,2872.24,9525.82,26392.07,46051.96,23293.5,2.82171837578646,3.41422840633141,4.39241419220661,2.37384191897512,7.87287651053238,21.8124537275874,38.060911727072,19.2515551415087,59333.73,2013542.43698721,5
"247",2012,11,88,157.59059077864,0.603795366967968,"public",5,"Laureles�<U+0080><U+094E>stadio",120995.42,53266.51,67728.91,44.0235754378141,55.9764245621859,3414.15,4131.06,5314.62,2872.24,9525.82,26392.07,46051.96,23293.5,2.82171837578646,3.41422840633141,4.39241419220661,2.37384191897512,7.87287651053238,21.8124537275874,38.060911727072,19.2515551415087,59333.73,2013542.43698721,5
"248",2012,11,124,179.760890468843,0.688739043941926,"Private",4,"Laureles�<U+0080><U+094E>stadio",120995.42,53266.51,67728.91,44.0235754378141,55.9764245621859,3414.15,4131.06,5314.62,2872.24,9525.82,26392.07,46051.96,23293.5,2.82171837578646,3.41422840633141,4.39241419220661,2.37384191897512,7.87287651053238,21.8124537275874,38.060911727072,19.2515551415087,59333.73,2013542.43698721,5
"249",2012,11,94,167.981671633592,0.643607937293455,"public",4,"Laureles�<U+0080><U+094E>stadio",120995.42,53266.51,67728.91,44.0235754378141,55.9764245621859,3414.15,4131.06,5314.62,2872.24,9525.82,26392.07,46051.96,23293.5,2.82171837578646,3.41422840633141,4.39241419220661,2.37384191897512,7.87287651053238,21.8124537275874,38.060911727072,19.2515551415087,59333.73,2013542.43698721,5
"250",2012,11,103,182.99979041765,0.701148622289846,"Private",5,"Laureles�<U+0080><U+094E>stadio",120995.42,53266.51,67728.91,44.0235754378141,55.9764245621859,3414.15,4131.06,5314.62,2872.24,9525.82,26392.07,46051.96,23293.5,2.82171837578646,3.41422840633141,4.39241419220661,2.37384191897512,7.87287651053238,21.8124537275874,38.060911727072,19.2515551415087,59333.73,2013542.43698721,5
"251",2012,11,93,142.821172065307,0.547207555805775,"public",5,"Laureles�<U+0080><U+094E>stadio",120995.42,53266.51,67728.91,44.0235754378141,55.9764245621859,3414.15,4131.06,5314.62,2872.24,9525.82,26392.07,46051.96,23293.5,2.82171837578646,3.41422840633141,4.39241419220661,2.37384191897512,7.87287651053238,21.8124537275874,38.060911727072,19.2515551415087,59333.73,2013542.43698721,5
"252",2012,11,96,174.672404274368,0.669242928254284,"public",5,"Laureles�<U+0080><U+094E>stadio",120995.42,53266.51,67728.91,44.0235754378141,55.9764245621859,3414.15,4131.06,5314.62,2872.24,9525.82,26392.07,46051.96,23293.5,2.82171837578646,3.41422840633141,4.39241419220661,2.37384191897512,7.87287651053238,21.8124537275874,38.060911727072,19.2515551415087,59333.73,2013542.43698721,5
"253",2012,11,113,172.745311116742,0.661859429566061,"Private",5,"Laureles�<U+0080><U+094E>stadio",120995.42,53266.51,67728.91,44.0235754378141,55.9764245621859,3414.15,4131.06,5314.62,2872.24,9525.82,26392.07,46051.96,23293.5,2.82171837578646,3.41422840633141,4.39241419220661,2.37384191897512,7.87287651053238,21.8124537275874,38.060911727072,19.2515551415087,59333.73,2013542.43698721,5
"254",2012,11,95,158.022949567351,0.605451914051154,"public",5,"Laureles�<U+0080><U+094E>stadio",120995.42,53266.51,67728.91,44.0235754378141,55.9764245621859,3414.15,4131.06,5314.62,2872.24,9525.82,26392.07,46051.96,23293.5,2.82171837578646,3.41422840633141,4.39241419220661,2.37384191897512,7.87287651053238,21.8124537275874,38.060911727072,19.2515551415087,59333.73,2013542.43698721,5
"255",2012,11,95,185.290061033991,0.709923605494219,"Private",5,"Laureles�<U+0080><U+094E>stadio",120995.42,53266.51,67728.91,44.0235754378141,55.9764245621859,3414.15,4131.06,5314.62,2872.24,9525.82,26392.07,46051.96,23293.5,2.82171837578646,3.41422840633141,4.39241419220661,2.37384191897512,7.87287651053238,21.8124537275874,38.060911727072,19.2515551415087,59333.73,2013542.43698721,5
"256",2012,11,89,190.664757356466,0.730516311710596,"Private",5,"Laureles�<U+0080><U+094E>stadio",120995.42,53266.51,67728.91,44.0235754378141,55.9764245621859,3414.15,4131.06,5314.62,2872.24,9525.82,26392.07,46051.96,23293.5,2.82171837578646,3.41422840633141,4.39241419220661,2.37384191897512,7.87287651053238,21.8124537275874,38.060911727072,19.2515551415087,59333.73,2013542.43698721,5
"257",2012,11,90,154.70146302438,0.592725911970804,"public",4,"Laureles�<U+0080><U+094E>stadio",120995.42,53266.51,67728.91,44.0235754378141,55.9764245621859,3414.15,4131.06,5314.62,2872.24,9525.82,26392.07,46051.96,23293.5,2.82171837578646,3.41422840633141,4.39241419220661,2.37384191897512,7.87287651053238,21.8124537275874,38.060911727072,19.2515551415087,59333.73,2013542.43698721,5
