"k","tapriv2017","tapriv2017_percap"
"1",128.928382187298,0.42133458231143
"10",144.871016670114,0.473434695000372
"100",154.740881651693,0.505689155724488
"101",155.131034111652,0.50696416376357
"102",163.099092775877,0.533003571162998
"103",168.046269846758,0.549170816492674
"104",167.457365859423,0.547246293658245
"105",170.309920364802,0.556568367205236
"106",165.869017437482,0.542055612540792
"107",172.489313059782,0.563690565554842
"108",152.502155673434,0.498373057756322
"109",147.232147580754,0.48115080908743
"110",143.15743591135,0.467834757880227
"111",155.978009547583,0.509732057345043
"112",155.673649772259,0.508737417556401
"113",158.936436115565,0.519400118024721
"114",153.20762801102,0.500678522911831
"115",161.613603189464,0.528149030030928
"117",151.635382005676,0.495540464070835
"118",155.412938247138,0.507885419108293
"119",145.333330602172,0.4749455248437
"12",156.479311253005,0.511370298212436
"120",156.318564463664,0.510844981907398
"121",161.684140451409,0.528379543958853
"122",164.113983565745,0.536320207731194
"123",169.795443195471,0.554887069266246
"124",167.649510997042,0.547874218944582
"126",162.085106430359,0.52968989029529
"127",169.607730472289,0.554273628994408
"128",174.610007908014,0.570620940875861
"129",177.690432942038,0.580687689353064
"13",138.459947838861,0.452483489669479
"130",173.660562940969,0.567518179545651
"131",173.363403853046,0.566547071415182
"132",168.68334176572,0.551252750868366
"133",179.632489165536,0.587034278318744
"134",178.608497775856,0.583687901228287
"135",184.847332258337,0.60407624921025
"136",185.695876895154,0.606849270899195
"137",185.625611131956,0.606619644222079
"138",170.159896947729,0.55607809460042
"139",184.481564395641,0.60288092939752
"14",136.464377559448,0.445962018168131
"140",187.528900042098,0.612839542621236
"141",189.821025817052,0.620330149728927
"142",189.795636896803,0.620247179401316
"143",190.697022296939,0.62319288332333
"144",192.536300949707,0.629203597874858
"145",187.58567001223,0.613025065399445
"146",182.778569774869,0.597315587499571
"148",165.043445210938,0.539357664088033
"149",188.583078047166,0.616284568781589
"15",141.912850812013,0.463767486313769
"150",192.215966380529,0.628156752877547
"151",191.626719111377,0.626231108207116
"152",191.135539550344,0.624625946242953
"153",195.883829997616,0.640143235286327
"154",195.955469197791,0.640377350319579
"155",195.112031922908,0.637621019355908
"156",193.586749978197,0.632636437837245
"157",192.857198183966,0.630252281646948
"158",185.522083858582,0.606281319799288
"159",190.80351557533,0.623540900572975
"16",146.34072359884,0.478237658819739
"160",190.153749278367,0.621417481301853
"161",193.481835699932,0.632293580718731
"162",198.771537429834,0.649580187679196
"163",199.324745500306,0.651388057190542
"164",199.670843114842,0.652519095146543
"165",198.181954803634,0.647653447070698
"166",198.665385322321,0.649233285367062
"167",192.930455006247,0.630491683026952
"168",189.368736965146,0.618852081585443
"169",194.529643227026,0.635717788323613
"17",155.52997034075,0.508267876930554
"170",198.910750274995,0.650035131617632
"171",197.892421846141,0.646707260935101
"172",196.262779409811,0.641381632058205
"173",195.746057332691,0.639692997819251
"174",191.288859277873,0.625126991104159
"175",197.72875212415,0.646172392562582
"176",196.566983309468,0.642375762449241
"177",198.584436357574,0.648968746266583
"178",195.389141946465,0.638526607668187
"179",195.427643363351,0.638652429291997
"18",161.670940263402,0.528336406089549
"180",190.27600895742,0.621817022736667
"181",193.887646337019,0.633619759271304
"182",191.244538118067,0.624982150712638
"183",191.38136183325,0.625429287036765
"184",196.252180416169,0.641346994824082
"185",189.393442674096,0.618932819196392
"186",190.289348718755,0.621860616727956
"187",186.405070468155,0.609166896954756
"188",184.057773884426,0.601495993086358
"189",191.565141600399,0.626029874511108
"19",164.61946437453,0.537972105799117
"190",192.534361245605,0.629197258972565
"191",191.245008563723,0.624983688116742
"192",181.938932191859,0.594571673829603
"193",186.926171720989,0.610869842225453
"194",185.56147902102,0.606410062160196
"195",186.337227296078,0.608945187242085
"196",188.195166084944,0.615016882630537
"197",188.325865370053,0.615444004477296
"198",187.656243496806,0.613255697701981
"199",184.252578680182,0.602132610065953
"20",170.339382008293,0.556664647085925
"200",181.210272884567,0.592190434263292
"201",179.293568246083,0.585926693614651
"202",185.568935731817,0.606434430496134
"203",181.937510909419,0.594567029115748
"204",181.44511677263,0.592957897949772
"205",168.46137847813,0.550527380647483
"206",176.890895153268,0.578074820762313
"207",175.477837036809,0.573456983780423
"208",175.534156970195,0.573641035850309
"209",175.678307303698,0.574112115371562
"21",167.288889360026,0.546695716862829
"210",178.030900626665,0.581800328845312
"211",176.814954366772,0.577826648257424
"212",179.723036679798,0.587330185228099
"213",177.847263749153,0.581200208330564
"214",176.9300426719,0.578202753829738
"216",163.533400481683,0.534422877391122
"217",168.576468060398,0.550903490393458
"218",174.7361921743,0.571033307759149
"219",172.905998393295,0.56505228233103
"22",175.634241963045,0.573968110990342
"220",176.148715947015,0.575649398519658
"221",168.554681443436,0.55083229229881
"222",161.435078255845,0.52756561521518
"223",165.37201528402,0.540431422496799
"224",158.082447099877,0.516609304247965
"225",159.179590065223,0.520194738775238
"226",151.897183526041,0.496396024594906
"227",148.007475292653,0.483684559779912
"228",159.196227932202,0.520249110889549
"229",166.118940741633,0.542872355364815
"230",162.476605866453,0.530969300217166
"231",158.616635510815,0.518355018009201
"232",156.098209765296,0.510124868514039
"233",164.338006433045,0.537052308604721
"234",172.555781295793,0.563907782012397
"235",172.267637548035,0.562966135777891
"236",167.47263632187,0.547296197130295
"237",165.318139090748,0.540255356505714
"238",162.496978364167,0.531035877007083
"239",177.690824594445,0.580688969262891
"24",146.545531425067,0.478906965441395
"240",177.087512853913,0.57871736226769
"242",171.165972052191,0.559365921739187
"243",172.391312339243,0.563370301762231
"244",167.466035490434,0.547274625785733
"245",187.756352698675,0.613582851956454
"246",185.048014962351,0.604732075040364
"247",183.321041108811,0.599088369636637
"248",179.192023670086,0.585594848595053
"249",175.601700737662,0.573861767116543
"250",171.508525895859,0.560485378744638
"251",174.443974276405,0.570078347308514
"252",192.986583964318,0.630675110994504
"253",188.679857908993,0.616600842839848
"254",184.926183952457,0.604333934485155
"255",186.48485573285,0.609427633113889
"256",180.760161279448,0.590719481305387
"257",177.223623330534,0.579162167746844
"258",174.675803746454,0.570835959955731
"259",186.902692149945,0.610793111601127
"26",142.691826130382,0.46631315728883
"260",186.161048216942,0.608369438617457
"261",181.61795874602,0.593522741000064
"262",189.969182483438,0.6208143218413
"263",185.030533587994,0.604674946365995
"264",190.284006317139,0.621843157899147
"265",189.447523802035,0.61910955490861
"267",188.555518428717,0.616194504669011
"268",187.294549646243,0.612073691654388
"269",189.212497188378,0.618341494079666
"270",184.16046130907,0.601831572905457
"271",182.297413819121,0.595743182415428
"272",177.720310399678,0.580785328103522
"273",181.058858660703,0.591695616538244
"274",172.574639542793,0.563969410270565
"275",191.500660655206,0.625819152467993
"276",189.315299359471,0.618677448887161
"277",191.52248626248,0.625890477981962
"278",189.395970217316,0.618941079141557
"279",189.565350099897,0.619494608169597
"28",189.664476140351,0.61981854947827
"280",187.923377440948,0.614128684447543
"281",186.578685226281,0.609734265445364
"282",184.210892723455,0.601996381449198
"283",177.527909782752,0.58015656791749
"284",177.9542877368,0.581549959924184
"285",168.750705717294,0.55147289450096
"286",191.611647819283,0.626181855618573
"288",180.683610628249,0.590469315778591
"289",171.070596506319,0.559054236948754
"29",148.071958239585,0.483895288364657
"290",188.494458094299,0.61599496109248
"291",186.436478281173,0.609269536866578
"292",182.869236737142,0.597611884761903
"293",178.949706076888,0.58480296103558
"294",176.873700416315,0.578018628811488
"295",171.582549927514,0.560727287344816
"296",164.858371273333,0.538752847298473
"297",187.589917790952,0.613038947029254
"298",188.913787530621,0.61736531872752
"299",186.182362223487,0.608439092233617
"3",141.594844301309,0.462728249350684
"30",152.621965534506,0.49876459325002
"300",182.78819266624,0.597347034856992
"301",185.890395369917,0.607484952189272
"302",180.62702765861,0.590284404113104
"303",175.214328465239,0.572595844657645
"304",172.552793128548,0.563898016759959
"305",169.22995502594,0.553039068712224
"306",185.588128747055,0.606497152768152
"307",184.093884916954,0.601614002996581
"308",178.62807670221,0.583751884647745
"309",185.256268914438,0.605412643511234
"31",155.470718959568,0.508074244965908
"310",180.344912929239,0.589362460553069
"311",179.312094755736,0.585987237763844
"312",173.119392093537,0.565749647364502
"313",169.665004043903,0.554460797529095
"314",176.456925802127,0.576656620268389
"315",175.687035330559,0.574140638335159
"316",172.15933733675,0.562612213518792
"318",163.724835173257,0.535048480958355
"319",164.205468114463,0.536619176844652
"32",164.583542463088,0.537854713931659
"33",166.581965575265,0.5443855084159
"34",169.776936361797,0.554826589417638
"35",175.757307526128,0.574370286033098
"36",176.880509228091,0.578040879830362
"37",180.533742244872,0.589979549819842
"39",150.52598821661,0.491914994171928
"4",146.328723817484,0.478198443847987
"41",154.562150203399,0.505105066024179
"417",167.476753648845,0.547309652447207
"419",161.496917200299,0.52776770326895
"42",156.509155702001,0.511467829091506
"43",163.18196377971,0.533274391436962
"44",170.040374721071,0.555687499088467
"45",170.55373422902,0.55736514453928
"46",174.387262146275,0.569893013549919
"47",176.705754915218,0.577469787304633
"48",182.922686581579,0.59778655745614
"49",152.511720934543,0.498404316779552
"5",139.657191726463,0.456396051393671
"50",155.125026186569,0.506944530021468
"52",155.694127646309,0.508804338713429
"53",160.475779564304,0.524430652170927
"54",176.225443921563,0.575900143534518
"55",181.126866959649,0.591917865881205
"56",158.050215776623,0.51650397312622
"57",155.771399365973,0.509056860673115
"59",161.526125103634,0.527863153933443
"6",147.979049752701,0.483591665858499
"60",166.494281534453,0.544098959262917
"600",166.874148445779,0.54534035439797
"61",170.982764977189,0.558767205807808
"62",170.363042489729,0.556741968920683
"63",173.967240211783,0.568520392848964
"637",173.281840630939,0.566280524937709
"64",177.705942692142,0.580738374810922
"65",182.145158451416,0.5952456158543
"66",173.811618447443,0.568011824991643
"67",171.337240926762,0.559925623943666
"68",172.366426640442,0.563288975949157
"69",180.494898265317,0.589852608710185
"7",160.485390235132,0.524462059591935
"70",184.531819319326,0.603045161174269
"71",158.746199405099,0.518778429428429
"72",168.925850730901,0.552045263826475
"73",170.833365787391,0.55827897316141
"74",180.929755974312,0.591273712334352
"75",176.493541999354,0.57677628104364
"76",186.108750558058,0.608198531235483
"77",186.897892596726,0.610777426786687
"78",192.449206165216,0.62891897439613
"79",162.031158314253,0.529513589262266
"8",139.761011179229,0.456735330651075
"80",164.38905827812,0.537219144699739
"81",163.465068776826,0.534199571166099
"82",169.446093072725,0.553745402198449
"83",175.437715268035,0.573325866889003
"84",174.289855131358,0.56957468997176
"85",175.167116339758,0.572441556665876
"86",175.968783625232,0.575061384396183
"87",181.869646148424,0.594345248851058
"88",173.529378235805,0.567089471358839
"89",179.917593249602,0.587965991011771
"9",144.260119761988,0.471438299875779
"90",157.827342448191,0.515775628915656
"91",159.330250368298,0.520687092706856
"92",159.262916262449,0.52046704660931
"93",165.990606620514,0.542452962812137
"94",173.411904788453,0.566705571204094
"95",174.078431359447,0.568883762612572
"96",177.246155843543,0.579235803410272
"97",170.932813574067,0.558603965928323
"98",175.67731400626,0.574108869301504
"99",177.321143865896,0.579480862306851
