"k","tapub2017","tapub2017_percap"
"1",117.648491568824,0.38447219466936
"10",145.428622913873,0.475256937627037
"100",124.182368381707,0.405824733273553
"101",179.269597481823,0.585848357783734
"102",132.740518146889,0.433792542963688
"103",142.396273884733,0.465347300276905
"104",202.810950631053,0.662780884415206
"105",205.041910980812,0.670071604512458
"106",192.018546768892,0.627511590748013
"107",153.003046736032,0.500009956653698
"108",173.068485174731,0.565583284884742
"109",157.511503770423,0.514743476373932
"110",149.039203429697,0.487056220358488
"111",180.130808571907,0.588662773110806
"112",181.148765704846,0.591989430407994
"113",187.289245662069,0.612056358372775
"114",176.111662889538,0.57552831009653
"115",126.002145604553,0.411771717661937
"117",156.247432460722,0.510612524381443
"118",146.312136374709,0.478144236518658
"119",127.295218203588,0.415997445109764
"12",154.86141582354,0.506083058246863
"120",154.44374793109,0.504718130493758
"121",152.728740398417,0.499113530713782
"122",184.215267323261,0.602010677526998
"123",177.61162868426,0.58043015909889
"124",158.342703143367,0.517459814194009
"126",160.530193127605,0.52460847427322
"127",189.902147627474,0.620595253684555
"128",182.282392498336,0.595694093131817
"129",184.344235300806,0.602432141505901
"13",120.81261224529,0.394812458317943
"130",177.431386340482,0.579841131831641
"131",171.442899615278,0.560270913775418
"132",172.922117750677,0.565104959969533
"133",199.140919795522,0.65078731959321
"134",199.332683560631,0.651413998564154
"135",221.797081557355,0.724827063912926
"136",208.44334210456,0.681187392498562
"137",199.683719944224,0.652561176288315
"138",158.981055769076,0.51954593388587
"139",202.838329445436,0.662870357664824
"14",120.082081364387,0.392425102497997
"140",199.137021395823,0.650774579724911
"141",217.279277093423,0.710062997037329
"142",223.864336678245,0.731582799602109
"143",237.97256873005,0.777688133104738
"144",236.110120532603,0.771601701086938
"145",198.349762290313,0.648201837550043
"146",188.686152325576,0.616621412828679
"148",128.58736004526,0.420220130866863
"149",223.226195709015,0.729497371598089
"15",136.364644872475,0.445636094354493
"150",235.758018624383,0.770451041256153
"151",243.565596563267,0.795966001840743
"152",232.752468128763,0.760628980812952
"153",262.679139268427,0.858428559700742
"154",254.730592513066,0.832452916709367
"155",256.12051078037,0.836995133269183
"156",224.908629006491,0.734995519629057
"157",223.179445992564,0.729344594746941
"158",231.977168519043,0.758095321957656
"159",244.200945474764,0.798042305473085
"16",142.738967272561,0.466467213309021
"160",245.972475282591,0.80383161857056
"161",246.176822134972,0.804499418741739
"162",267.876820958664,0.875414447577335
"163",282.28288208155,0.922493078697877
"164",274.786061574516,0.897993665276196
"165",264.70539866022,0.86505032241902
"166",257.115297866713,0.840246071459846
"167",240.618872103558,0.786336183344959
"168",233.476004799309,0.762993479736305
"169",251.011579615793,0.820299279790173
"17",145.19267199199,0.474485856182973
"170",269.614980168675,0.881094706433578
"171",257.822162221294,0.842556085690504
"172",256.090739388485,0.836897841138839
"173",249.845052152401,0.816487098537257
"174",238.254547667812,0.778609632901346
"175",249.217903106196,0.814437591850312
"176",247.44863103148,0.808655656965621
"177",242.449457337078,0.792318488029667
"178",236.822072781146,0.773928342422046
"179",250.037157237791,0.817114892933958
"18",156.279514657974,0.510717368163313
"180",226.769678407436,0.741077380416457
"181",248.937902882877,0.813522558440773
"182",238.080519557706,0.778040913587276
"183",239.977274070205,0.784239457745768
"184",217.100541814847,0.709478894819762
"185",214.653765770393,0.701482894674488
"186",210.617896947098,0.68829378087287
"187",191.975269838964,0.627370162872433
"188",222.103530672402,0.725828531609156
"189",232.712981433742,0.760499939325953
"19",166.706183481612,0.544791449286312
"190",214.937015521735,0.702408547456652
"191",199.343106075218,0.651448059069341
"192",188.461667240412,0.615887801439256
"193",220.502592953801,0.720596708999351
"194",211.967066302902,0.692702831055236
"195",210.47125419436,0.687814556190719
"196",200.525706678978,0.655312766924765
"197",203.417922337127,0.664764452082116
"198",198.027522616337,0.647148766720057
"199",187.924624887877,0.614132761071495
"20",173.608498521146,0.567348034382829
"200",215.548421341051,0.704406605689708
"201",217.782866194981,0.711708713055494
"202",206.598843120136,0.675159618039661
"203",189.505374811711,0.619298610495788
"204",181.548483120815,0.593295696473253
"205",154.328530315234,0.504341602337366
"206",186.776332673999,0.610380172137251
"207",186.009148108736,0.607873033035086
"208",215.20351958201,0.703279475758201
"209",209.060218638469,0.683203328883885
