"k","tapub2017","tapub2017_percap"
"1",123.63890546514,0.404048710670394
"10",152.980849463104,0.49993741654609
"100",130.658545275468,0.426988710050548
"101",191.898524673158,0.627119361676988
"102",135.873413980536,0.444030764642275
"103",146.271876803213,0.478012669291546
"104",212.978121115158,0.696006931748882
"105",213.452911319651,0.697558533724348
"106",199.681131245618,0.652552716488948
"107",157.56933778384,0.514932476417777
"108",187.753432951548,0.613573310299177
"109",172.978464598417,0.565289099994826
"110",162.154104882649,0.529915375433494
"111",189.059939082136,0.617842938176916
"112",190.066180828092,0.621131309895725
"113",196.352250733928,0.641674022006301
"114",185.404954538784,0.605898544244391
"115",129.068208866751,0.421791532244286
"117",163.611101538855,0.534676802414559
"118",152.017292181904,0.496788536542171
"119",135.32013559212,0.442222665333725
"12",162.013673898124,0.529456450647463
"120",161.957509111002,0.529272905591511
"121",159.680942188931,0.521833144408272
"122",189.283414003239,0.618573248376598
"123",181.745132769614,0.593938342384361
"124",161.9891548523,0.529376323046731
"126",163.55393951523,0.534489998415784
"127",193.203598589863,0.6313843091172
"128",185.167870450999,0.605123759643788
"129",186.204757010521,0.608512277812159
"13",132.837225207238,0.434108579108622
"130",179.21843623997,0.585681164182909
"131",175.086338238156,0.572177575941688
"132",177.040007319816,0.578562115424235
"133",201.283655835559,0.657789724952806
"134",200.689399353381,0.655847710305168
"135",223.08133177232,0.729023960040261
"136",209.528374700879,0.684733250656467
"137",200.786619869034,0.656165424408609
"138",161.093265513396,0.526448580109138
"139",205.042424963764,0.670073284195306
"14",134.056120851514,0.438091898207563
"140",201.043924873223,0.657006290435368
"141",218.916311998559,0.715412784309015
"142",224.656424757714,0.734171322737627
"143",238.895606120111,0.780704595163762
"144",237.127292376879,0.774925792081302
"145",199.316145541415,0.651359952749721
"146",190.483923750418,0.622496482844504
"148",131.050020995496,0.428268042468942
"149",225.226353402095,0.73603383464737
"15",142.57871270217,0.465943505562648
"150",237.616327991672,0.776523947685204
"151",244.300046933887,0.798366166450612
"152",235.14860941065,0.768459507877941
"153",262.879809779618,0.859084345685027
"154",254.811101630325,0.832716018399755
"155",256.451359123677,0.838076337005481
"156",225.44462555357,0.736747142331929
"157",224.293652706534,0.732985793158608
"158",234.025252815257,0.764788407892998
"159",246.178336939952,0.804504369084809
"16",149.847430352972,0.489697484813633
"160",247.809389862468,0.809834607393685
"161",246.788623357187,0.806498769141133
"162",268.071130380429,0.876049445687676
"163",282.337056529715,0.922670119378152
"164",275.268326847843,0.899569695581186
"165",265.160307910775,0.866536953956782
"166",257.580504333132,0.841766354029842
"167",241.61395163074,0.789588077224642
"168",235.258791065996,0.768819578647046
"169",251.388554182326,0.821531222818059
"17",151.867491754652,0.496298992662262
"170",269.813998089348,0.881745091795255
"171",258.054263906776,0.843314587930639
"172",256.383177190146,0.837853520229234
"173",250.306309887113,0.817994476755271
"174",240.05491619546,0.784493190181241
"175",249.467930556624,0.815254675021646
"176",247.616765778706,0.809205116923875
"177",242.729231151754,0.793232781541681
"178",237.144185500519,0.774980998367709
"179",250.124169869808,0.817399247940548
"18",163.615259281398,0.534690389808489
"180",227.445379827204,0.743285554990863
"181",249.393323938674,0.815010862544686
"182",238.616737832487,0.77979326089048
"183",240.325623431968,0.785377854352836
"184",217.449149320443,0.710618135034126
"185",214.859934169121,0.702156647611508
"186",211.217684719154,0.690253871631223
"187",193.192008896226,0.631346434301394
"188",224.121996558226,0.732424825353681
"189",233.358906110449,0.762610804282513
"19",173.221425135677,0.566083088678684
"190",215.708620305134,0.704930131716123
"191",199.951066609492,0.653434858200954
"192",190.509257404561,0.622579272563924
"193",222.37325407544,0.726709980638693
"194",213.523577758997,0.697789469800642
"195",211.474271952453,0.691092392001482
"196",201.606302894253,0.658844127105401
"197",204.367147838848,0.667866496205386
"198",198.812952843037,0.649715532166789
"199",189.216194564481,0.618353577008106
"20",178.994010961857,0.584947748241364
"200",218.085022468036,0.712696151856326
"201",220.304796359769,0.719950314901207
"202",208.810211740791,0.682386312878403
"203",191.899744210594,0.627123347093444
"204",183.008099855938,0.598065685803718
"205",159.28079880492,0.520525486290589
"206",190.014725476975,0.620963155153512
"207",189.591895516831,0.619581357898142
"208",218.907053864219,0.715382528968036
"209",214.380849701559,0.700591012096598
"21",177.707021477332,0.58074190025272
"210",199.107453838402,0.650677953720267
"211",183.162389028853,0.598569898787101
"212",186.256937496618,0.60868280227653
"213",172.554376206905,0.563903190218643
"214",158.565357753493,0.518187443638865
"216",178.966017557434,0.584856266527563
"217",188.497909724144,0.616006240928575
"218",222.431942318091,0.726901772281344
"219",211.815987700993,0.692209110133965
"22",184.272313657761,0.602197103456736
"220",182.298603193938,0.595747069261235
"221",164.370035386449,0.537156978387087
"222",181.760096618402,0.593987243850986
"223",179.265552806283,0.585835139889812
"224",166.650267241448,0.54460871647532
"225",157.303340039802,0.514063202744449
"226",159.891203196643,0.522520271884455
"227",152.179518984571,0.497318689492062
"228",172.78884762312,0.564669436676861
"229",214.597687324112,0.701299631778144
"230",204.849779895763,0.669443725149552
"231",193.678075840124,0.632934888366417
"232",191.207244232637,0.624860275270055
"233",140.287499240822,0.458455879871966
"234",216.737929547174,0.708293887409067
"235",216.352735217168,0.707035082409047
"236",150.939596493695,0.493266655208155
"237",128.371864270972,0.419515896310364
"238",141.754247778552,0.463249175746901
"239",176.914405745254,0.578151652762269
"24",164.187634649942,0.53656089754883
"240",179.356466975847,0.586132245019107
"242",147.474355879969,0.481942339477022
"243",157.719396154491,0.515422863249971
"244",159.821097465455,0.522291168187761
"245",182.981803300267,0.597979749347279
"246",194.555763457516,0.635803148553972
"247",213.225945323666,0.696816814783222
"248",194.032627764014,0.634093554784359
"249",176.524877211742,0.576878683698502
"250",162.058504248458,0.52960295506032
"251",167.106625674721,0.546100083904316
"252",240.212843774126,0.785009293379496
"253",204.064068137225,0.666876039664133
"254",233.361583447565,0.762619553750211
"255",230.597837474774,0.753587704165929
"256",214.826784933267,0.702048316775383
"257",177.442452367962,0.579877295320138
"258",176.189098779182,0.575781368559418
"259",211.063937510569,0.689751429773101
"26",140.480557081347,0.459086787847541
"260",213.881623760015,0.698959554771292
"261",182.929079829858,0.597807450424374
"262",212.488206314655,0.694405902989069
"263",179.172907156822,0.585532376329485
"264",232.747433561492,0.760612527978733
"265",217.312280502083,0.710170851313997
"267",209.46145539789,0.684514560123825
"268",194.31007825738,0.635000255743071
"269",198.586205175574,0.648974526717563
"270",193.931672706544,0.633763636295894
"271",192.850343201833,0.630229879744552
"272",223.679593654232,0.730979064229517
"273",195.810945429118,0.639905050421953
"274",169.710715509215,0.554610181402663
"275",210.57076569079,0.688139757159446
"276",210.070497024367,0.686504892236495
"277",219.617555032968,0.717704428212313
"278",217.930064604133,0.712189753608277
"279",224.009219029671,0.732056271338796
"28",220.1295246921,0.71937753167353
"280",218.040284883173,0.712549950598604
"281",209.187693467952,0.683619913293959
"282",200.121367804913,0.65399139805527
"283",167.075041746528,0.545996868452707
"284",185.665512215999,0.606750039921564
"285",150.122634194874,0.490596843774098
"286",210.723121727486,0.688637652704204
"288",184.930646611865,0.604348518339428
"289",170.595052587,0.55750017185294
