"k","tapriv2017","tapriv2017_percap"
"1",106.272282451033,0.347295040689651
"10",129.439017789409,0.423003326109179
"100",135.654766081947,0.443316229025969
"101",139.378041235385,0.45548379488688
"102",155.346080347995,0.507666929241814
"103",164.764225069729,0.538445179966435
"104",161.534750488175,0.527891341464623
"105",169.586523137779,0.55420432397967
"106",160.552265323914,0.524680605633705
"107",173.040885069826,0.565493088463483
"108",133.509231553054,0.436304678277953
"109",129.237709359476,0.422345455423123
"110",125.093673012331,0.408802852981475
"111",145.519201385693,0.475552945704879
"112",140.714228434159,0.459850419719475
"113",147.489490361655,0.4819917985675
"114",139.205188483661,0.45491891661327
"115",151.633419030398,0.495534049118947
"117",134.338597200018,0.439015023529472
"118",141.121975877764,0.461182927705111
"119",130.266378605097,0.4257071196245
"12",146.251123533144,0.47794484814753
"120",144.123041446619,0.470990331524899
"121",151.716673187885,0.495806121529037
"122",161.804518088258,0.528772934928949
"123",169.319279358141,0.553330978294578
"124",164.93330812243,0.538997738962188
"126",164.075991285821,0.536196049953664
"127",171.88486001823,0.561715228817744
"128",178.475692107352,0.58325389577566
"129",186.862598185959,0.610662085575031
"13",112.293969677848,0.366973757117151
"130",180.489311172438,0.589834350236727
"131",178.933776812542,0.584750904616149
"132",170.448185622659,0.557020214453133
"133",193.702427126571,0.633014467733894
"134",193.247537357844,0.631527899862234
"135",202.966360877529,0.663288761037675
"136",206.187750678201,0.673816178686931
"137",206.19713384902,0.673846842643857
"138",172.319542761342,0.563135760657981
"139",201.746877298747,0.659303520584142
"14",115.346230599146,0.376948466010281
"140",208.030990618735,0.679839838623317
"141",215.61807744627,0.704634240020489
"142",215.876968028291,0.705480287674153
"143",219.065869909113,0.715901535650695
"144",222.689082422311,0.727742099419318
"145",210.370730669829,0.687486047940618
"146",196.265365179645,0.641390082286423
"148",159.413410577485,0.520958858096356
"149",210.476808892768,0.687832708799896
"15",126.923024623266,0.414781126219824
"150",221.270950114652,0.723107680113242
"151",220.318206838005,0.71999413999348
"152",216.802803993575,0.708505895403841
"153",235.424266557576,0.769360348227374
"154",235.941478888415,0.771050584602665
"155",230.288866486758,0.752577995054764
"156",225.640560679471,0.737387453200886
"157",221.335534638877,0.723318740649925
"158",209.189261187596,0.683625036560772
"159",219.793017104751,0.718277833675655
"16",131.082003544855,0.428372560604103
"160",217.504383960189,0.710798640392775
"161",226.268537805698,0.739439666031692
"162",245.379938718407,0.801895224569957
"163",244.599912391915,0.799346118927826
"164",244.977037878979,0.800578555160063
"165",240.693961584417,0.786581573805283
"166",239.151044027857,0.78153935956816
"167",222.29875311076,0.726466513433856
"168",213.2356577011,0.696848554578758
"169",228.703533816055,0.747397169333514
"17",143.150121828999,0.467810855650324
"170",242.261690139423,0.791704869736675
"171",237.87784856024,0.777378590066143
"172",236.245085128632,0.772042761858273
"173",230.297413809888,0.752605927483292
"174",219.064778212368,0.715897968014275
"175",237.244051675964,0.775307358418182
"176",232.782457456948,0.760726985153424
"177",238.61988149329,0.779803534291798
"178",230.876139864061,0.754497189098239
"179",227.190946156718,0.742454072407574
"18",152.053884665619,0.496908119822285
"180",212.74126584494,0.695232894918103
"181",226.0214175802,0.738632083595425
"182",217.476323361842,0.710706939090986
"183",219.096051198853,0.716000167316514
"184",231.592463185929,0.756838114986697
"185",215.245982105958,0.703418242176332
"186",215.582776787604,0.704518878390863
"187",205.819521152603,0.672612814224192
"188",196.675208291978,0.642729438862674
"189",218.68816422742,0.714667203357582
"19",159.474398394804,0.521158164688902
"190",222.136265701238,0.725935508827574
"191",220.37225168429,0.720170757138202
"192",194.010829021889,0.634022317064995
"193",205.182048141302,0.670529569089221
"194",202.877558206294,0.66299855622972
"195",205.650604979641,0.672060800587063
"196",211.722399857232,0.691903267507295
"197",212.566721473605,0.694662488475832
"198",212.351462356802,0.693959027309812
"199",201.920646238795,0.659871392937239
"20",169.837647141237,0.555024990657637
"200",190.957109016245,0.624042839922369
"201",190.148859261413,0.621401500854292
"202",202.591485454545,0.662063677956028
"203",195.889584207261,0.640162039893009
"204",194.859396885547,0.636795414658649
"205",162.690838992817,0.531669408473258
"206",182.008239401092,0.594798167977424
"207",178.999766307471,0.584966556560363
"208",181.640643569928,0.593596874411528
"209",180.328466139636,0.589308712874628
"21",165.742979741383,0.541643724645043
"210",186.042433521957,0.607981808895285
"211",181.736444334195,0.593909948804558
"212",189.475055661802,0.619199528306544
"213",184.609754644573,0.603299851779651
"214",183.459989045331,0.599542447860559
"216",158.817004503815,0.519009818639917
"217",165.661260414441,0.541376668021047
"218",176.567149509135,0.577016828461225
"219",173.033772853527,0.565469845926559
"22",182.171145585698,0.595330541129734
"220",178.060283287505,0.581896350612763
"221",167.052672656161,0.5459237668502
"222",155.472641714053,0.508080528477296
"223",160.087127808332,0.523160548393242
"224",149.992826137001,0.490172634434645
"225",153.031329617191,0.500102384369904
"226",141.46973609454,0.462319399001764
"227",137.207779690293,0.448391436896381
"228",143.520979851195,0.469022809971225
"229",156.870617432146,0.512649076575642
"230",150.286204227695,0.491131386365017
"231",143.697069453952,0.469598266189385
"232",138.645355160173,0.453089395948277
"233",155.064922907591,0.506748114077093
"234",171.828370938687,0.561530623982637
"235",171.934321417349,0.561876867376958
"236",162.40193247015,0.530725269510295
"237",156.326839415772,0.510872024234549
"238",150.969233480943,0.493363508107655
"239",183.911499895302,0.601017973514059
"24",132.280358492148,0.432288753242315
"240",183.355536182551,0.599201098635789
"242",167.829536104831,0.548462536290297
"243",168.516951060391,0.550708990393436
"244",158.60825046599,0.518327615901927
"245",205.122057860836,0.670333522421031
"246",198.766720919927,0.649564447450743
"247",197.60720412805,0.645775176889054
"248",189.364865055632,0.618839428286378
"249",180.074109018149,0.588477480451468
"250",169.200826249809,0.552943876633362
"251",171.335930090275,0.559921340164297
"252",223.926826047693,0.731787013227755
"253",210.557616764383,0.688096786811708
"254",202.818938826292,0.662806989628405
"255",207.170362367092,0.677027327997032
"256",193.154609941375,0.631224215494691
"257",182.172156667091,0.595333845317292
"258",174.561997528303,0.57046404421014
"259",206.063674494536,0.673410700962536
