"k","tapub2017","tapub2017_percap"
"1",193.970620128764,0.633890915453477
"10",239.429355947697,0.782448875646068
"100",196.812474176924,0.643178020186025
"101",335.140242306548,1.0952295500214
"102",205.188863938559,0.670551842936467
"103",226.390194609337,0.739837237285415
"104",375.870832541899,1.22833605405849
"105",383.82223355826,1.2543210247002
"106",332.684753140153,1.08720507562142
"107",258.100933325546,0.843467102371064
"108",318.739863684163,1.04163354145151
"109",277.796898954969,0.907833003120813
"110",249.673734178472,0.815927235877359
"111",307.789787435709,1.00584897854807
"112",321.703052561783,1.05131716523459
"113",341.442982669294,1.11582674074933
"114",295.431667517581,0.965462965743728
"115",185.35172073773,0.60572457757428
"117",257.933024990291,0.842918382321212
"118",224.358706414115,0.733198386974233
"119",188.581211269198,0.616278468199994
"12",249.826267227813,0.816425709894815
"120",254.30784629553,0.831071393122646
"121",250.925229611921,0.820017090235035
"122",329.499501659334,1.07679575705665
"123",299.984185485543,0.980340475442953
"124",253.426208870785,0.828190225067925
"126",253.853799380867,0.829587579676037
"127",336.135674344722,1.09848259589778
"128",320.890138370723,1.04866058291086
"129",318.45469172682,1.04070160695039
"13",203.299877097,0.664378683323529
"130",301.406230208238,0.984987680419078
"131",295.872186847918,0.966902571398424
"132",287.633333543858,0.939978214195615
"133",362.597240910126,1.18495830362786
"134",362.367003940225,1.18420589522949
"135",466.670174733203,1.52506593050066
"136",412.455433861203,1.34789357470981
"137",354.476428452574,1.15841970082541
"138",242.869743486431,0.79369197217788
"139",354.880006913462,1.15973858468451
"14",195.999377973313,0.640520843050042
"140",362.386519403551,1.18426967125344
"141",417.231284756563,1.363500930577
"142",512.15657200736,1.67371428760575
"143",663.062466591182,2.16687080585354
"144",555.224282344543,1.81445843903445
"145",349.405044022304,1.1418465490925
"146",317.348522281463,1.03708667412243
"148",182.305173754428,0.595768541681137
"149",452.787204298726,1.47969674607427
"15",214.062178229654,0.699549602057692
"150",582.749156912933,1.90440900951939
"151",587.52207449242,1.92000677938699
"152",502.786345243285,1.643092631514
"153",819.615940859806,2.67848346686211
"154",798.630621044557,2.60990399034169
"155",756.736268371303,2.47299434108269
"156",455.790881581782,1.48951268490779
"157",580.166642059711,1.89596941849579
"158",484.29707137436,1.58267016789006
"159",559.845429403827,1.82956022680989
"16",235.958214337361,0.771105275612291
"160",566.040939060474,1.84980699039371
"161",551.384576202584,1.80191037974701
"162",1060.77422188471,3.46658242445984
"163",925.61504852857,3.02488577950513
"164",765.882457247233,2.50288384721318
"165",699.599141364645,2.28627170380603
"166",590.468725691669,1.92963635846951
"167",583.367338547669,1.9064292109401
"168",529.914445801255,1.73174655490606
"169",589.180454145269,1.92542632073617
"17",236.979410631508,0.77444251840362
"170",748.669394002688,2.44663200654473
"171",652.806866507344,2.13335577289982
"172",569.187797315512,1.86009084090037
"173",560.45191757491,1.83154221429709
"174",572.86449112268,1.87210618013948
"175",561.193602306211,1.83396602060853
"176",520.704093060511,1.70164736294285
"177",525.347739513645,1.71682267814917
"178",497.128266531067,1.6246021782061
"179",534.74439692598,1.74753070890843
"18",258.193535764336,0.843769724720052
"180",462.035051687511,1.50991846956703
"181",578.032428409358,1.88899486408287
"182",493.143215356288,1.61157913515127
"183",537.705476894399,1.75720744083137
"184",436.286738287646,1.42577365453479
"185",387.322218730607,1.26575888474055
"186",429.54993646743,1.40375796231186
"187",357.432759803423,1.16808091439027
"188",498.118007328381,1.62783662525615
"189",469.296363026696,1.53364824518528
"19",284.597063702933,0.930055763735074
"190",457.081633610451,1.49373082879232
"191",373.999877101061,1.2222218205917
"192",320.305658920166,1.04675051934695
"193",460.389474276009,1.50454076560787
"194",426.351940755834,1.3933069959341
"195",385.513053429243,1.25984657983413
"196",419.327909641465,1.37035264588714
"197",477.027757511455,1.55891424023351
"198",418.348653390734,1.36715246206122
"199",336.971153579053,1.10121292019298
"20",298.150910875037,0.974349381944565
"200",421.793783551718,1.37841105735856
"201",443.873628609077,1.45056741375515
"202",390.50358667664,1.27615551201516
"203",322.668002042006,1.05447059490852
"204",341.698070545355,1.11666036125933
"205",243.64951952539,0.796240259886895
"206",320.051604641496,1.0459202766062
"207",307.326544378727,1.00433511234878
"208",411.785174895729,1.34570318593376
"209",399.467322191792,1.30544876533265
"21",285.684470640094,0.933609381176779
"210",335.808127893397,1.09741218265816
"211",300.983815746924,0.983607241003019
"212",306.417343969474,1.00136386918129
"213",271.872286493971,0.8884715244901
"214",241.274459085689,0.788478624463035
"216",279.477337401844,0.913324632032169
"217",306.203655295256,1.00066554018057
"218",437.261070659938,1.4289577472547
