"k","tapub2012","tapub2012_percap"
"100",125.899152243536,0.482372230818147
"101",138.373758821748,0.530167658320875
"102",124.739377598567,0.47792864980294
"103",139.41814827098,0.534169150463525
"104",178.701037768461,0.684678305626288
"105",172.289753266028,0.660113997187848
"107",157.264641758249,0.60254652014655
"108",139.021814594651,0.532650630630846
"109",119.511824324434,0.457899710055302
"110",112.879590351012,0.432488851919587
"111",140.289752915064,0.537508631858482
"112",143.14141680637,0.548434547150842
"113",150.716100216616,0.577456322669026
"115",132.376454658038,0.50718948144842
"116",0.588982406407103,0.00225663757244101
"117",189.724304565212,0.726913044311157
"118",178.616524682058,0.684354500697542
"119",137.375707935038,0.526343708563363
"120",173.260287353427,0.663832518595505
"121",148.49483608541,0.568945732128007
"122",187.019162110471,0.716548513833221
"123",182.225654015459,0.698182582434709
"124",162.793347125681,0.623729299332112
"125",0.0140008101730923,5.36429508547596e-05
"126",173.815164705648,0.665958485462254
"127",220.694976071563,0.845574620963843
"128",188.838340283438,0.723518545147273
"129",193.637308514001,0.741905396605367
"130",181.466840216155,0.695275249870326
"131",186.304963781475,0.713812121768102
"132",174.322984886282,0.667904156652423
"133",210.860059134607,0.80789294687589
"134",218.281523935443,0.836327677913576
"135",233.9014522509,0.896174146555171
"136",215.419007206056,0.825360180866115
"137",209.412593300091,0.80234710076663
"138",167.349354866776,0.641185267688798
"139",209.391138229726,0.802264897431902
"140",219.774250913003,0.842046938363996
"141",214.818820195301,0.823060613775099
"142",225.687627900565,0.86470355517458
"143",241.216122181781,0.924199701845905
"144",235.540629492857,0.902454519129722
"145",224.378345027842,0.859687145700545
"146",241.78874442747,0.92639365681023
"148",133.610228448474,0.51191658409377
"149",241.352616114468,0.924722667105241
"150",234.101198514359,0.896939457909422
"151",246.999880984482,0.946359697258551
"152",234.580835705966,0.898777148298719
"153",267.959075013999,1.026663122659
"154",256.709819422658,0.983562526523592
"155",266.962468183144,1.02284470568255
"156",227.682085874132,0.872345156605868
"157",225.378831172681,0.863520425948968
"158",231.739666048317,0.887891440798149
"159",245.712494117007,0.941427180524931
"16",135.403862422877,0.518788744915238
"160",247.170205284117,0.947012280782058
"161",246.142402361001,0.943074338547898
"162",271.666604911958,1.04086821805348
"163",288.458250365677,1.10520402438957
"164",278.860441142682,1.06843080897579
"165",265.946070018288,1.01895045984018
"166",256.860209582027,0.984138734030757
"167",241.767422223446,0.926311962541937
"168",236.286228539704,0.905311220458634
"169",253.712888219008,0.972080031490452
"17",148.092910487112,0.567405787306941
"170",273.588980293065,1.0482336409696
"171",257.845066985399,0.987912134043673
"172",256.644000557924,0.983310346965227
"173",250.265256158729,0.958870713251834
"174",237.520977896227,0.910042060905086
"175",249.693446889348,0.956679873139263
"176",248.728729876862,0.952983639374949
"177",243.513525687971,0.933002014130155
"178",238.24680927845,0.912823024055366
"179",249.696975740978,0.956693393643593
"18",153.457550118317,0.587959962139144
"180",224.409313115009,0.859805797375515
"181",248.481659017126,0.952037007728452
"182",235.932284112404,0.903955111541777
"183",241.475783606152,0.925194573203647
"184",210.22652362538,0.805465607760076
"185",207.199134540775,0.79386641586504
"186",202.144325595218,0.774499331782443
"187",188.316747701732,0.721520106136903
"188",216.93963566903,0.831186343559501
"189",231.524431978649,0.887066789190227
"19",175.225440859413,0.671361842373228
"190",209.014676510754,0.800822515366872
"191",190.343111296006,0.729283951325692
"192",184.475460473613,0.706802530550241
"193",229.454053457044,0.879134304433117
"194",208.204999234975,0.797720303582279
"195",207.96145417995,0.796787180766093
"196",191.002280426091,0.73180950354824
"197",193.173695290595,0.740129100730249
"198",189.381952749418,0.725601351530338
"199",175.535649445657,0.672550381017844
"20",170.720119535508,0.654100074848691
"200",233.837397407308,0.895928725698498
"201",217.764283584735,0.834345914117759
"202",191.091036192945,0.732149563957645
"203",178.239233995987,0.68290894251336
"204",168.83726918467,0.646886088830153
"205",183.940473331652,0.704752771385638
"206",172.870002068672,0.662337172676905
"207",187.889672240318,0.719883801687041
"208",218.477082809238,0.837076945629264
"209",195.37281855838,0.748554860376934
"21",198.626531453459,0.761021193308273
"210",188.246220383085,0.721249886525231
"211",194.44480354824,0.744999247311265
"212",170.915922781135,0.654850278854925
"213",156.911326274284,0.601192820974269
"214",143.827670032947,0.551063869858034
"215",0.088334538030194,0.000338446505862812
"216",198.46052253379,0.760385143807626
"217",194.155854543672,0.743892163002575
"218",236.05800185307,0.90443678870908
"219",239.999325053222,0.919537643882078
"22",189.934750253895,0.727719349631782
"220",170.145037021014,0.651896693567103
"221",169.463189576388,0.649284251250528
"222",184.6256313473,0.707377897882375
"223",182.52115279382,0.699314761662147
"225",153.104046538298,0.586605542292328
"226",161.328177945092,0.618115624310699
"227",157.485970839078,0.603394524287657
"229",155.86461855066,0.597182446554252
"230",145.98599921281,0.55933333031728
"231",137.214641150271,0.525726594445482
"232",128.618123871961,0.492789746635866
"233",124.042057255161,0.475256924349275
"234",166.105285353351,0.636418717828932
"235",164.147231910278,0.628916597357388
"236",128.133733758037,0.490933845816236
"237",120.779146717961,0.462755351409812
"238",134.463763225355,0.515186832281054
"239",176.144351512902,0.674882572846368
"240",178.021429017898,0.682074440681601
"241",1.77111837824493,0.0067858941695208
"242",142.346693715194,0.545389631092698
"243",152.735288478053,0.585192676161121
"244",154.14259502947,0.590584655285325
"245",179.528577685784,0.687848956650512
"246",193.740359396121,0.742300227571346
"247",211.306184033369,0.809602237675742
"248",191.229185152546,0.732678870316267
"249",174.4003334609,0.668200511344445
"250",155.712115242672,0.596598142692229
"251",164.525905381259,0.630367453568042
"252",237.187916440094,0.908765963372008
"253",201.536410943475,0.77217015687155
"254",231.809827851335,0.888160259966802
"255",227.557080577723,0.871866209110051
"256",214.674823018996,0.822508900455923
"257",178.384510431672,0.683465557209471
"258",171.548351067665,0.657273375738181
"259",208.096352619646,0.797304033025465
"260",214.004121077147,0.819939161215122
"261",186.425589147443,0.714274287921237
"263",193.650776992704,0.741956999972046
"264",234.338440459741,0.897848430880233
"268",198.510601864627,0.760577018638417
"270",199.181983167115,0.763149360793544
"271",198.403242530425,0.7601656801932
"272",225.442450230764,0.863764177129365
"273",210.770189543511,0.807548618940655
"274",171.421750525294,0.656788316188865
"279",223.260301949763,0.855403455746217
"283",173.105394940555,0.663239061074924
"284",196.594119639052,0.753234174862269
"285",156.429273245118,0.599345874502367
"288",188.47037034855,0.722108698653449
"289",173.807379710252,0.665928657893687
