"k","tapub2012","tapub2012_percap"
"100",113.719767624524,0.43570792193304
"101",125.909306452471,0.482411135833223
"102",117.113140851532,0.448709351921578
"103",132.163509551048,0.506373599812445
"104",160.641685802,0.615485386214558
"105",165.371718249115,0.633608115896993
"107",151.278390838952,0.579610692869547
"108",123.936351797003,0.474851922593881
"109",111.680246665069,0.427893665383407
"110",106.410152341062,0.407701733107518
"111",125.923955852105,0.482467263801169
"112",128.913912197433,0.493923035239208
"113",138.208068256024,0.52953282856714
"115",120.663681444505,0.462312955726072
"116",0.588982406407103,0.00225663757244101
"117",155.632179648392,0.596291876047478
"118",149.337683038737,0.572175030799758
"119",125.409480800214,0.480496095019977
"120",157.13964910525,0.602067621092911
"121",135.719149404992,0.519996741015294
"122",172.154463234242,0.65959564457564
"123",169.183599676694,0.648213025581202
"124",152.161655988079,0.582994850529039
"125",0.0140008101730923,5.36429508547596e-05
"126",163.879846526549,0.627892132285626
"127",207.041572545835,0.79326273006067
"128",175.629698127938,0.672910720796698
"129",183.830268986458,0.704330532515166
"130",171.51279007183,0.657137126711992
"131",176.668238243734,0.676889801700129
"132",164.18496549704,0.629061170486741
"133",202.326802846056,0.775198478337378
"134",207.918083258852,0.796621008654605
"135",223.812709521187,0.857519959851293
"136",207.218892043484,0.793942115109136
"137",201.788696731886,0.773136769087687
"138",156.785429500135,0.600710457854924
"139",198.777459504971,0.761599461704869
"140",212.21177896029,0.813071950039424
"141",207.522469171622,0.795105245868282
"142",217.070283044668,0.831686908217117
"143",233.493246623362,0.894610140319395
"144",229.236978352053,0.878302599050011
"145",218.023352137905,0.835338513938333
"146",234.948815848721,0.900187033903146
"148",122.555553050341,0.469561505940002
"149",233.141875727122,0.893263891674796
"150",226.319646004343,0.867125080476411
"151",238.388137364062,0.913364510973419
"152",226.553694469663,0.86802181789143
"153",261.306126414183,1.00117289813863
"154",249.835794485572,0.957225266228246
"155",260.163002856668,0.996793114393363
"156",223.617709074128,0.856772831701639
"157",221.935865606033,0.850328986996294
"158",221.61114921236,0.849084862882607
"159",237.427498194192,0.909683901127172
"16",122.857955574138,0.47072013629938
"160",237.269312725692,0.909077826535219
"161",239.989141172371,0.919498625181499
"162",266.200160927145,1.01992398822661
"163",282.447275292743,1.08217346855457
"164",273.568142452337,1.04815380249937
"165",261.653449150971,1.00250363659376
"166",253.808687279989,0.972447077701107
"167",237.680596553237,0.910653626640756
"168",224.514410159145,0.860208468042701
"169",248.358997702563,0.951567041005988
"17",135.452515100362,0.518975153641235
"170",269.549998708445,1.03275861574117
"171",253.654938608418,0.971858002331103
"172",251.802959811144,0.964762298126987
"173",247.809754085201,0.949462659330272
"174",229.793069298089,0.880433215701491
"175",246.198056342105,0.943287572191972
"176",244.956329754806,0.938529999060561
"177",238.995550177815,0.91569176313339
"178",234.637399041085,0.898993866057798
"179",245.13841428689,0.93922764094594
"18",142.965821923717,0.547761769822672
"180",216.70332303519,0.83028093116931
"181",243.909541829438,0.934519317354168
"182",228.088327972996,0.873901639743278
"183",236.366911098736,0.905620349037303
"184",206.706796124051,0.791980061777973
"185",203.604908562018,0.780095435103518
"186",197.984302121032,0.758560544525026
"187",181.903917330415,0.696949874829178
"188",208.952641999951,0.800584835248853
"189",225.941606928233,0.865676654897444
"19",164.326210595233,0.629602339445338
"190",203.669868599462,0.780344324135871
"191",185.554153300155,0.710935453257298
"192",178.244956098576,0.68293086627807
"193",221.582545666798,0.848975270754016
"194",199.926638794765,0.766002447489519
"195",200.616287059164,0.76864477800446
"196",184.575446869374,0.707185620189173
"197",188.054989109613,0.720517199653689
"198",185.124142474378,0.709287902200682
"199",168.811865462704,0.646788756562085
"20",162.152822829457,0.621275183254624
"200",225.807156930104,0.865161520804995
"201",207.948015969792,0.796735693370849
"202",182.630135459901,0.699732319769734
"203",172.061756966093,0.659240448145949
"204",161.439892315671,0.618543648719046
"205",173.87685104743,0.66619483159935
"206",166.421540434944,0.637630423122392
"207",177.066781999713,0.678416789270931
"208",203.364847874188,0.77917566235321
"209",183.73798131771,0.7039769399146
"21",189.321893205944,0.72537123833695
"210",179.662040818542,0.688360309649586
"211",185.864293893655,0.712123731393315
"212",164.077615398107,0.628649867425698
"213",147.779112067568,0.566203494511754
"214",136.464316314745,0.522851786646534
"215",0.088334538030194,0.000338446505862812
"216",185.070988452784,0.709084246945532
"217",181.881445128376,0.696863774438223
"218",214.39646243674,0.821442384815097
"219",219.815198251017,0.84220382471654
"22",180.506755152889,0.69159676303789
"220",159.098033830852,0.609571010846178
"221",156.512952374133,0.59966648419208
"222",167.938844288877,0.643443847850105
"223",165.878552026579,0.635550007764672
"225",139.277896385458,0.533631786917464
"226",143.00175610904,0.547899448693641
"227",140.939306308459,0.539997342178005
"229",139.461484786356,0.534335190752322
"230",132.628595187298,0.508155537116084
"231",125.947517438831,0.482557538079813
"232",122.438570175659,0.469113295692181
"233",114.8496722221,0.440037058322222
"234",151.84129752548,0.581767423469273
"235",149.264731575992,0.571895523279663
"236",121.164523527417,0.464231890909643
