"k","tapub2017","tapub2017_percap"
"1",125.770830863256,0.411015787134825
"10",146.960835191302,0.480264167291836
"100",127.395253520442,0.416324357909942
"101",182.187899995198,0.595385294101953
"102",130.26211507286,0.425693186512613
"103",139.992653999872,0.457492333332914
"104",198.198995932144,0.647709137033151
"105",198.493684219057,0.648672170650512
"106",186.354595988711,0.609001947675526
"107",149.818552858408,0.489603113916368
"108",178.484784686142,0.583283610085432
"109",164.843553635132,0.538704423644222
"110",155.030387849719,0.506635254410845
"111",177.614394148131,0.580439196562519
"112",180.322869949476,0.589290424671489
"113",185.292349614475,0.605530554295671
"114",173.670994519113,0.567552269670302
"115",123.741280029595,0.404383268070571
"117",154.335545904478,0.5043645290996
"118",143.777244102021,0.469860274843206
"119",128.496836653971,0.419924302790756
"12",154.566482652307,0.505119224353944
"120",152.139353805414,0.497187430736648
"121",150.603972132572,0.492169843570496
"122",177.769311354029,0.58094546194127
"123",171.241447302122,0.559612572882751
"124",153.407309095003,0.501331075473865
"126",155.673863699366,0.508738116664593
"127",182.036178656089,0.594889472732317
"128",175.011156689881,0.571931884607455
"129",176.864530767284,0.577988662638184
"13",131.926593170789,0.43113265742088
"130",170.242630254218,0.556348464883064
"131",166.333805830543,0.543574528857983
"132",167.846572405991,0.548518210477094
"133",191.362863383699,0.625368834587253
"134",190.944791136518,0.624002585413456
"135",211.644286683801,0.691647995698695
"136",199.718549779603,0.652674999279749
"137",191.646783046267,0.626296676621788
"138",153.055045270708,0.500179886505582
"139",194.678388401436,0.636203883664824
"14",130.117391872558,0.425220234877641
"140",191.702674146334,0.626479327275601
"141",208.861602618415,0.682554256922924
"142",214.292589006377,0.700302578452213
"143",227.78233352065,0.744386710851798
"144",226.140444073403,0.739021059063409
"145",190.523142234104,0.62262464782387
"146",181.188498358941,0.592119275682814
"148",125.569892700606,0.41035912647257
"149",213.656114472328,0.698222596314798
"15",137.352486773231,0.44886433586023
"150",226.209559741324,0.739246927259229
"151",232.405648545188,0.759495583481007
"152",223.583256188756,0.730664235910969
"153",251.095910163504,0.820574869815373
"154",243.777265536727,0.79665773051218
"155",244.290302586764,0.798334322178966
"156",215.636680363828,0.70469503386872
"157",214.17514110891,0.699918761793824
"158",222.329339981836,0.726566470528876
"159",234.007962788072,0.764731904536184
"16",144.149909871246,0.471078136834138
"160",235.178085595815,0.76855583528044
"161",235.274474527037,0.768870831787703
"162",257.018248272863,0.839928915924388
"163",269.640040075308,0.881176601553295
"164",263.168928397959,0.860029177771107
"165",253.478828479855,0.82836218457469
"166",246.441614633003,0.805364753702626
"167",230.143480258869,0.75210287666297
"168",223.146894670595,0.729238217877762
"169",239.663441514697,0.783213861159139
"17",146.012006052895,0.477163418473513
"170",257.858675952956,0.842675411610968
"171",246.492374324965,0.805530635048906
"172",245.159910856174,0.801176179268544
"173",238.621304147165,0.779808183487468
"174",228.136289588067,0.745543430026364
"175",238.638870552615,0.779865590041224
"176",236.489000706312,0.772839871589254
"177",232.515277108427,0.759853846759566
"178",226.881379579857,0.741442416927636
"179",238.060829050521,0.777976565524579
"18",155.985667334406,0.509757082792177
"180",215.96065296035,0.705753767844282
"181",237.671898209974,0.776705549705798
"182",226.766550049898,0.741067157025811
"183",228.688890433381,0.747349315141767
"184",208.751874475847,0.682195668221723
"185",205.270063806803,0.670817201983017
"186",201.808726662994,0.659505642689523
"187",184.576913748035,0.60319252858835
"188",211.297916107579,0.690516065711044
"189",222.174083562338,0.726059096608948
"19",163.772098009399,0.535202934671237
"190",206.611948971321,0.675202447618696
"191",191.915194501778,0.627173838241104
"192",181.050529907853,0.591668398391676
"193",210.573686326198,0.688149301719601
"194",202.551176849621,0.661931950488956
"195",201.090091712383,0.657157162458768
"196",192.939706355674,0.630521916195012
"197",195.611840517101,0.63925438077484
"198",190.551492897921,0.62271729705203
"199",180.758406300652,0.590713746080562
"20",169.270907129625,0.553172899116421
"200",205.105004701871,0.670277793143368
"201",207.096387645123,0.676785580539619
"202",198.073645319316,0.64729949450757
"203",182.551570836471,0.596573760903499
"204",174.605209587809,0.570605260090878
"205",150.892631107412,0.493113173553633
"206",179.446470158624,0.586426373067399
"207",178.795962839121,0.58430053215399
"208",204.948736500412,0.669767112746446
"209",200.469162728852,0.655127982774027
"21",167.95678751887,0.548878390584541
"210",187.806358062725,0.613746268178841
"211",173.356207436156,0.566523553712928
"212",176.715624872216,0.577502042066067
"213",164.091487969509,0.536246692710813
"214",151.273989796704,0.49435944378008
"216",168.169423226871,0.549573278519186
"217",176.721229868208,0.577520359046431
"218",206.845651310346,0.675966180752766
"219",197.462618677738,0.645302675417445
"22",174.725940498107,0.57099980554937
"220",172.052389747484,0.562262711593085
"221",155.735628824312,0.508939963478143
"222",170.448602363874,0.557021576352531
"223",168.237464287573,0.54979563492671
"224",157.063143155657,0.513278245606722
"225",149.169833540706,0.487483116146099
"226",151.001715925114,0.493469659885995
"227",144.038948940631,0.470715519413827
"228",162.094066597876,0.529719171888484
"229",198.411683937801,0.648404195875168
"230",190.21363434453,0.62161318413245
"231",182.197430475895,0.595416439463708
"232",179.0043079021,0.584981398372877
"233",133.766633640008,0.437145861568653
"234",201.226451785969,0.657602783614278
"235",201.108957995903,0.657218816980076
"236",144.116191937271,0.470967947507422
"237",124.62435455154,0.407269132521372
"238",136.263695693252,0.445306195075987
"239",168.626708297662,0.551067674175366
"24",156.974008812026,0.512986956902047
"240",170.865264995689,0.558383218940162
"242",141.693312805704,0.463050041848706
"243",150.31790573701,0.491234986068659
"244",151.800735970946,0.496080836506358
"245",174.954262198989,0.571745954898657
"246",185.207912766553,0.605254616884158
"247",202.290203973163,0.661079097951513
"248",184.811891367635,0.603960429305997
"249",168.136082701023,0.549464322552363
"250",154.938020375753,0.506333399920762
"251",158.707430300154,0.518651733007039
"252",228.920588338098,0.748106497836921
"253",194.681011859583,0.636212457057461
"254",220.248641270711,0.719766801538271
"255",218.415403569704,0.713775828659163
"256",203.028581125754,0.663492095182203
"257",168.756590554877,0.551492125996329
"258",167.066354905065,0.54596848008191
"259",200.750985414942,0.656048971944254
"26",136.275875433281,0.445345998147976
"260",201.87891544266,0.659735017786471
"261",173.422849585155,0.566741338513579
"262",202.419035691507,0.661500116638911
"263",170.838257997289,0.558294960775453
"264",220.484339377545,0.720537056789364
"265",206.59238808147,0.67513852314206
"267",199.364099930344,0.651516666439033
"268",185.185367914808,0.605180940898064
"269",189.106811394132,0.617996115667099
"270",184.576726848315,0.603191917804953
"271",183.457846806296,0.599535447079399
"272",208.883042411816,0.682624321607243
"273",185.244728425447,0.605374929494925
"274",161.224839804218,0.526878561451693
"275",201.60796280659,0.658849551655522
"276",200.476485189799,0.655151912384964
"277",209.601659538837,0.68497274359097
"278",207.469646071735,0.678005379319394
"279",211.733383389261,0.691939161402813
"28",209.402202405793,0.684320922894747
"280",206.958397619738,0.676334632744243
"281",198.202663375486,0.647721122142113
"282",189.892580553693,0.62056398873756
"283",159.405669269976,0.520933559705803
"284",176.545666972839,0.576946624094244
"285",143.912564692914,0.470302498996452
"286",201.784046823443,0.659424989619096
"288",175.837023889794,0.57463079702547
"289",161.801982920149,0.528764650065847
"29",157.087536930301,0.513357963824512
"290",210.384620682798,0.687531440139861
"291",214.425331414508,0.700736377171596
"292",191.361832656771,0.6253654661986
"293",175.38754781335,0.57316192095866
"294",165.075069538607,0.539461011564074
"295",156.501747957087,0.511443620774793
"296",133.173808984064,0.435208526091711
"297",193.150264064775,0.631210013283577
"298",203.323871668439,0.664457096955683
"299",203.616292797321,0.665412721559874
"3",128.988516218419,0.421531098753003
"30",161.234932890428,0.526911545393556
"300",186.763429295022,0.610338004232098
"301",199.948832738662,0.653427557969482
"302",190.517434476021,0.622605995019677
"303",172.620442668669,0.564119093688459
"304",156.272802541393,0.510695433141806
"305",158.96525733448,0.51949430501464
"306",195.409606003145,0.638593483670408
"307",200.072130007687,0.653830490221198
"308",190.344445093812,0.622040670241216
"309",190.178356757316,0.621497897899725
"31",155.307918813637,0.507542218345218
"310",189.796780848316,0.620250917804955
"311",183.825701090376,0.600737585262665
"312",165.868381676918,0.542053534891889
"313",165.094527446081,0.539524599496997
"314",185.801127104719,0.607193225832416
"315",171.126611296548,0.559237291818785
"316",186.051437662266,0.608011234190413
"318",155.537858959141,0.50829365672922
"319",157.545796183918,0.5148555430847
"32",164.532869651001,0.537689116506541
"33",167.484991871495,0.547336574743447
"34",172.683389032395,0.564324800759461
"35",181.886732881556,0.594401087848223
"36",184.065658541245,0.60152175993871
"37",194.962418731559,0.637132087358036
"39",152.786242674118,0.499301446647445
"4",127.218142256226,0.415745562928842
"41",161.077300061368,0.526396405429306
"417",188.368631021338,0.615583761507642
"419",113.178181441152,0.369863338042981
"42",159.19290058555,0.52023823720768
"43",156.152917387596,0.510303651593449
"44",174.825834384626,0.571326256158909
"45",165.828053400672,0.541921743139452
"46",174.708185963388,0.57094178419408
"47",182.517888800651,0.596463688891018
"48",194.180283362953,0.634576089421414
"49",146.319505517418,0.478168318684371
"5",133.3197665834,0.435685511710457
"50",151.753916136485,0.495927830511389
"52",167.676219757989,0.547961502477089
"53",157.661881796586,0.515234907831981
"54",186.783099892079,0.610402287229015
"55",210.902131881614,0.689222653207887
"56",162.663372644894,0.531579649166321
"57",166.296615495034,0.543452991813835
"59",154.635431534325,0.505344547497793
"6",134.282294287569,0.43883102708356
"60",151.906725276959,0.496427206787447
"600",150.290147707514,0.491144273553968
"61",172.078316840616,0.562347440655607
"62",164.421305250927,0.537324526963813
"63",186.06562625306,0.608057602134185
"637",156.30541114064,0.510801997191633
"64",192.568070886865,0.629307421198905
"65",216.089477019071,0.706174761500231
"66",169.36120682361,0.55346799615559
"67",168.696087568996,0.551294403820248
"68",180.397820466524,0.589535361001713
"69",204.298028196931,0.667640615022651
"7",146.195634908593,0.477763512773181
"70",192.371420682917,0.628664773473587
"71",142.447829158244,0.465515781562889
"72",147.504718471603,0.482041563632688
"73",143.113469047316,0.467691075318027
"74",135.579398258669,0.443069928949897
"75",196.216148588268,0.641229243752509
"76",180.721356082421,0.590592666936017
"77",165.728495368494,0.541596390093118
"78",174.014445374215,0.56867465808567
"79",137.397923248171,0.449012821072453
"8",140.96095065513,0.460656701487352
"80",139.696054406579,0.456523053616271
"81",138.969719724881,0.454149410865625
"82",145.0785092081,0.47411277518987
"83",151.235893269443,0.494234945324978
"84",149.207775611252,0.487607109840693
"85",164.799239294069,0.538559605536173
"86",165.107154192312,0.539565863373568
"87",161.871827033569,0.528992898802514
"88",143.69017261697,0.469575727506438
"89",145.451103339575,0.475330403070508
"9",147.15063346949,0.480884423102907
"90",127.742351185521,0.41745866400497
"91",133.147141010602,0.435121375851641
"92",131.391040681301,0.429382485886605
"93",136.908115312771,0.447412141545004
"94",149.525545195104,0.488645572533018
"95",145.081202675887,0.47412157737218
"96",150.20943727187,0.490880513960359
"97",153.383894042285,0.501254555693743
"98",153.5398485293,0.501764210880067
"99",157.156805954792,0.513584333185594
