"k","tapriv2012","tapriv2012_percap"
"100",147.309079432771,0.564402603190695
"101",154.514954868076,0.592011321333623
"102",169.288178109225,0.648613709230749
"103",180.244685114045,0.690592663272204
"104",174.690331396828,0.669311614547234
"105",182.946322149529,0.700943763025014
"107",188.261061839917,0.721306750344511
"108",146.356821565797,0.560754105616081
"109",141.736978912659,0.543053559052335
"110",137.186214289212,0.525617679269012
"111",159.256976996206,0.61017998849121
"112",154.081783860518,0.590351662300835
"113",159.826647000805,0.612362632186993
"115",166.242380839562,0.636943987891041
"116",166.595137855695,0.638295547339826
"117",148.202885074605,0.567827145879714
"118",154.528494193259,0.592063196142756
"119",140.81297515665,0.539513314776435
"120",155.994063940082,0.597678405900697
"121",161.969948578574,0.62057451562672
"122",169.198618503535,0.648270568979061
"123",179.362907239851,0.687214203984105
"124",176.264265462051,0.675342013264563
"125",158.84066389882,0.608584919152568
"126",174.79349156879,0.669706864248237
"127",183.820122886896,0.704291658570483
"128",188.687439012044,0.722940379356489
"129",198.605314618624,0.76093990275335
"130",191.741374249928,0.734641280651066
"131",190.182717145649,0.728669414351144
"132",182.064330620992,0.697564485137901
"133",208.547915743589,0.799034159937121
"134",204.715112394269,0.784349089633215
"135",207.985202669756,0.796878171148489
"136",217.61393229256,0.83376985552705
"137",214.314825930297,0.821129601265505
"138",183.763485982783,0.704074658937865
"139",214.504183878107,0.82185511064409
"140",216.061449895994,0.82782164711109
"141",227.739326537064,0.872564469490665
"142",227.755070505419,0.8726247912085
"143",231.445985108237,0.886766226468342
"144",227.833144841057,0.87292392659409
"145",219.167308573221,0.839721488786286
"146",206.562821678724,0.791428435550666
"148",170.102764300007,0.6517347291188
"149",224.251462661493,0.859201006365875
"150",233.950868757553,0.896363481829706
"151",235.453636023975,0.902121210819829
"152",231.181044453791,0.885751128175444
"153",251.6566340528,0.964201663037548
"154",249.247150536173,0.954969925425951
"155",244.23746114897,0.935775713214446
"156",236.156949402178,0.904815898092635
"157",228.906678434198,0.877037082123363
"158",223.532560304945,0.856446591206687
"159",234.189499742631,0.89727777679169
"16",138.104581379003,0.529136327122617
"160",232.58931737055,0.891146809848851
"161",241.265109441325,0.924387392495497
"162",260.514027446857,0.998138036194853
"163",262.743851355567,1.00668142281826
"164",260.763852043247,0.999095218556501
"165",255.304264883131,0.978177260088624
"166",240.951715053958,0.923186647716314
"167",234.894504697509,0.899978945201185
"168",229.518772121985,0.879382268666609
"169",245.39306161692,0.940203301214253
"17",154.953753792826,0.593692543267531
"170",258.553838854744,0.990627735075648
"171",252.990040910066,0.969310501571133
"172",249.957862063328,0.957692958097043
"173",242.483071453761,0.929053913615943
"174",234.276754925162,0.897612087835871
"175",254.614176334427,0.97553324266064
"176",249.207017114574,0.954816157527103
"177",254.34968715761,0.97451987416709
"178",246.574518294201,0.944729955150194
"179",243.11820044792,0.931487358038009
"18",164.743147375353,0.631199798373001
"180",230.41432253883,0.882813496317356
"181",241.364846631642,0.924769527324298
"182",237.102236511432,0.908437687783265
"183",237.672597049289,0.910622977200341
"184",242.730895930653,0.930003432684496
"185",227.723541325268,0.872503989751986
"186",225.584906814004,0.864309987793119
"187",224.630471693365,0.86065314825044
"188",213.62702607213,0.818494352766781
"189",236.834012820662,0.907410010807133
"19",169.390747793104,0.649006696525301
"190",235.413814005511,0.901968636036442
"191",232.006040168912,0.888912031298515
"192",212.831517645329,0.815446427759882
"193",221.350459126381,0.848086050292648
"194",218.051499560248,0.835446358468382
"195",223.368793563238,0.855819132426198
"196",222.988119406508,0.854360610752904
"197",221.493712127282,0.848634912365063
"198",222.823909111446,0.853731452534276
"199",202.81900750079,0.7770843199264
"20",176.495601059387,0.676228356549374
"200",203.032669426466,0.777902947994121
"201",199.588988214628,0.764708767105856
"202",215.214103082773,0.82457510759683
"203",204.298627922655,0.782753363688332
"204",195.56673824072,0.749297847665592
"205",177.115513411857,0.678603499662289
"206",198.433621662174,0.760282075334001
"207",193.478797444969,0.741298074501797
"208",196.340465651009,0.752262320501952
"209",193.70711723854,0.74217286298291
"21",177.089943580727,0.678505530960642
"210",199.733660392432,0.76526306663767
"211",194.098025761088,0.743670596785779
"212",202.556687904437,0.776079264001674
"213",194.642809911477,0.74575789238114
"214",192.897887669635,0.739072366550327
"215",161.102401138491,0.617250579074679
"216",171.372175422781,0.656598373267359
"217",178.920024034848,0.68551733346685
"218",185.465611181797,0.710596211424511
"219",185.246436705158,0.709756462471871
"22",193.104501419217,0.739863990111941
"220",190.343431970185,0.729285179962394
"221",178.676419307418,0.684583982020759
"222",169.776921022751,0.650486287443491
"223",171.920392999886,0.658698823754353
"225",163.991614562121,0.628320362306977
"226",153.181901906088,0.586903838720642
"227",148.62358047483,0.569439005650691
"229",170.259673754605,0.652335914768601
"230",162.147655573605,0.621255385339483
"231",154.951666335858,0.593684545348114
"232",150.596585117889,0.576998410413369
"233",166.81936208573,0.63915464400663
"234",185.748824013603,0.71168131805978
"235",185.621400890191,0.711193106858968
"236",173.768574888526,0.665779980415807
"237",166.199267720162,0.636778803525525
"238",163.668515939372,0.627082436549317
"239",197.596433901903,0.757074459394264
"240",193.937859821586,0.743056934182322
"241",189.421950099892,0.725754598083879
"242",180.414350576553,0.69124272251553
"243",181.634800180873,0.695918774639361
"244",171.253361265235,0.656143146610095
"245",214.559009414137,0.822065170169109
"246",211.469484331804,0.810227909317255
"247",211.348112177286,0.809762881905309
"248",199.037362106236,0.762595257112016
"249",193.058887762117,0.739689225142211
"250",181.267631652268,0.694511998667695
"251",185.340993451622,0.710118748856791
"252",231.946351843774,0.888683340397601
"253",220.728323214604,0.845702387795417
"254",214.946564127184,0.823550054127142
"255",217.145427423183,0.831974817713344
"256",203.77279371061,0.780738673220729
"257",194.37428193719,0.744729049567777
"258",186.779552989775,0.71563047122519
"259",216.499096480401,0.829498453947895
"260",212.173875107829,0.812926724551069
"261",199.868410749304,0.765779351529901
"263",209.928247628227,0.804322787847614
"264",224.546676017159,0.860332092019767
"268",219.142128641871,0.839625013953527
"270",212.550231014576,0.814368701205271
"271",210.073068976596,0.804877658914162
"272",195.52213543407,0.749126955686091
"273",200.901072091126,0.769735908395117
"274",185.073865800291,0.709095271265485
"279",218.618139514934,0.837617392777523
"283",198.886345045817,0.762016647685123
"284",198.794079227054,0.761663138800972
"285",174.73484546502,0.669482166532644
"288",204.406400624335,0.783166285916993
"289",182.363439533231,0.698710496295903
"293",193.070646503692,0.739734277791922
"294",189.353066258859,0.725490675321301
"295",183.159510527749,0.701760576734671
"296",165.787886431813,0.635202630006947
"297",218.910616804358,0.838737995418997
"30",151.62790563955,0.580949830036591
"303",189.833332605073,0.727330776264649
"304",183.181272230617,0.701843954906578
"305",173.735734588472,0.665654155511388
"309",208.677100432578,0.799529120431335
"31",157.847685477689,0.604780404129077
"312",182.848117282745,0.700567499167607
"313",179.728722780428,0.688615796093594
"314",188.891679607439,0.723722910373331
"315",187.701623485092,0.719163308371999
"32",171.17384066795,0.655838469992147
"321",113.227120697999,0.433820385816086
"322",131.498637308076,0.503826196582667
"33",173.652597812447,0.66533562380248
"34",180.318050541774,0.690873756865036
"35",193.147235776345,0.740027723281017
"36",195.86810026143,0.750452491423104
"37",204.659793143741,0.784137138481766
"38",135.233433655868,0.518135761133592
"416",141.887851746533,0.543631615887099
"42",157.294448498407,0.602660722216119
"43",167.234983687926,0.640747063938412
"44",178.640389504904,0.684445936800397
"45",181.67887571362,0.696087646412339
"46",189.424667448339,0.725765009380609
"47",195.453699812429,0.748864750239192
"48",209.808927908833,0.803865624171775
"49",143.708268967527,0.550606394511599
"53",162.234470546954,0.621588009758445
"54",194.668790581774,0.745857435179212
"55",203.922686539299,0.781312975246357
"56",153.806351798688,0.589296367044781
"57",153.157491394751,0.586810311857285
"58",161.507608663346,0.618803098326997
"59",163.545669997765,0.626611762443545
"60",172.288037523796,0.660107423462821
"600",173.45472091971,0.66457747478816
"602",136.872932915687,0.524417367493055
"61",178.722688830851,0.684761259888318
"62",182.974870117827,0.701053142213896
"622",137.089640301791,0.525247663991536
"63",192.672162909202,0.738207520724913
"637",193.372082847279,0.740889206311415
"64",200.66472048781,0.76883034669659
"65",211.913589065343,0.811929460020473
"66",183.457956449407,0.702904047698876
"67",179.715535191174,0.688565268931702
"68",183.575032531736,0.703352615064121
"69",203.621922621723,0.780160623071737
"7",167.320000223548,0.641072797791371
"70",211.894424230622,0.811856031534949
"71",150.685842521981,0.577340392804527
"72",169.852306874722,0.65077512212537
"73",174.777716294911,0.669646422585864
"74",194.643771209154,0.745761575514
"75",190.539147833447,0.730035049170295
"78",231.990139703818,0.888851109976315
"79",156.040835146299,0.597857605924519
"80",162.020257500814,0.620767270118062
"81",167.324613057464,0.641090471484537
"82",181.030384768723,0.693603006776715
"83",193.71991943318,0.742221913537088
"84",188.363601794209,0.721699623732601
"85",189.270261611795,0.725173416137145
"86",191.430869234774,0.733451606263503
"87",208.217714270686,0.797769020194199
"88",193.778509349512,0.74244639597514
"89",212.950801552074,0.815903454222506
"90",150.364910042035,0.576110766444577
"91",154.285705130317,0.591132969847959
"92",155.955903478108,0.59753219723413
"93",173.695497985637,0.665499992282136
"94",186.830836588371,0.715826960108699
"95",191.459709117778,0.733562103899532
"96",198.802911033209,0.761696977138732
"97",186.736034378135,0.715463733249561
"98",193.705585414537,0.742166993925429
"99",203.521589902658,0.779776206523593
