"k","tapriv2017","tapriv2017_percap"
"1",465.496730389239,1.52123114506287
"10",605.72162513552,1.9794824350834
"100",827.199257746526,2.70326554819126
"101",824.32559579204,2.69387449605242
"102",893.022139485359,2.91837300485412
"103",1000.66886414473,3.27015968674747
"104",1015.74868482041,3.31944014647193
"105",1050.90186780313,3.43431982942199
"106",921.411522084934,3.01114876498344
"107",1120.1794578427,3.66071718249248
"108",769.145153261767,2.51354625248943
"109",646.122185589467,2.1115104104231
"110",576.424250130605,1.88373937951178
"111",738.190032394844,2.41238572678054
"112",781.089679392797,2.55258065161045
"113",847.680453772057,2.77019756134659
"114",693.822846243146,2.26739492236322
"115",857.375153615388,2.80187958697839
"117",706.539959953845,2.30895411749623
"118",734.737866681005,2.40110413948041
"119",570.318139515927,1.86378476965989
"12",740.502544830793,2.41994295696337
"120",769.163772432544,2.51360709945276
"121",886.138844109686,2.89587857552185
"122",864.032334818558,2.8236350811064
"123",1006.76192004685,3.29007163414002
"124",942.5241312445,3.08014421975327
"126",749.324582176783,2.44877314436857
"127",939.818774416452,3.07130318436749
"128",1171.05992275725,3.82699321162502
"129",1198.1790164509,3.91561770081993
"13",587.705926361998,1.92060760249019
"130",1044.30123229437,3.41274912514501
"131",1082.80516069557,3.53857895652147
"132",920.695914193255,3.00881017710214
"133",1182.54674140004,3.86453183464065
"134",1130.53780245201,3.69456798186931
"135",1489.46384693975,4.86752891156781
"136",1512.25497768142,4.94200973098502
"137",1419.93285106809,4.64030343486303
"138",950.683029710353,3.10680728663514
"139",1415.83770517899,4.62692060516008
"14",512.591578939608,1.67513587888761
"140",1624.37799872475,5.30842483243382
"141",1671.71579966786,5.46312352832634
"142",1827.69965899763,5.97287470260664
"143",2020.31143256887,6.60232494303553
"144",1967.48168484629,6.42967870864801
"145",1474.44313189266,4.81844160749234
"146",1267.46249790444,4.14203430687727
"148",865.350154142563,2.82794168020446
"149",1690.29125870425,5.52382764282434
"15",551.020564195672,1.80072079802507
"150",2017.89262947454,6.59442035775993
"151",1924.3669053553,6.28878073645524
"152",1788.83320387076,5.84586014336849
"153",2939.77566235756,9.60711000770445
"154",2560.21769419054,8.36672449081874
"155",2415.94365497186,7.89524070252243
"156",1849.61257538115,6.04448554046126
"157",2055.48742146102,6.71727915510139
"158",1409.59593885593,4.60652267599978
"159",1754.64073252848,5.73412004094273
"16",636.77417995306,2.08096137239562
"160",1694.456898057,5.53744084332352
"161",1818.18670135399,5.941786605732
"162",3233.66479716126,10.5675320168669
"163",2997.97128360668,9.79729177649242
"164",2676.92153818767,8.74810960192048
"165",2249.86508282356,7.35250027066522
"166",2011.2975084901,6.57286767480423
"167",1839.24245262608,6.01059625041201
"168",1702.92279445938,5.56510717143589
"169",1974.9018883281,6.4539277396343
"17",765.890662198701,2.50291066078007
"170",2567.92333586576,8.39190632635869
"171",2220.21962273258,7.2556196821326
"172",1768.18402336038,5.77837916130843
"173",1786.26256932285,5.83745937687206
"174",1864.43287261941,6.09291788437717
"175",2109.65319219246,6.89429147775314
"176",1838.73155703099,6.008926656964
"177",2072.04748652113,6.77139701477495
"178",1810.54467434764,5.91681266126681
"179",1759.82679668707,5.75106796302964
"18",886.346296042107,2.89655652301342
"180",1580.52833578077,5.16512528032933
"181",1736.78580335868,5.67577059921138
"182",1644.21747925401,5.3732597361242
"183",1664.91680927936,5.4409046054881
"184",1906.6484516447,6.23087729295655
"185",1382.41164617876,4.51768511823124
"186",1654.78627836158,5.40779829529928
"187",1472.97231707706,4.81363502312766
"188",1572.7484736641,5.13970089432712
"189",1642.00507995249,5.36602967304734
"19",936.165043552425,3.05936288742623
"190",1819.90294264784,5.94739523741124
"191",1628.11175934999,5.32062666454246
"192",1289.42495447918,4.21380704078164
"193",1583.4867449311,5.17479328408855
"194",1522.83376380066,4.97658092745314
"195",1444.59813695963,4.7209089443125
"196",1695.97812249821,5.54241216502682
"197",1816.23306564991,5.9354021753265
"198",1649.8471575997,5.39165737777681
"199",1528.37310540732,4.9946833510043
"20",1066.86918377929,3.48650060058592
"200",1356.68214804066,4.43360179098256
"201",1306.47802268194,4.26953602183642
"202",1542.25097341796,5.04003586084302
"203",1336.44051173719,4.36745265273592
"204",1441.64227909908,4.71124927810156
"205",999.581278567773,3.2666054855156
"206",1179.0379388054,3.85306515949478
"207",1127.88246735416,3.68589041619008
"208",1136.3475585499,3.71355411290818
"209",1199.25863967333,3.91914588128539
"21",923.051186963187,3.01650714693852
"210",1213.14305628402,3.96451979177783
"211",1215.43913524217,3.97202331778488
"212",1268.65005504508,4.14591521256563
"213",1265.90364772207,4.13694002523553
"214",1222.88710679105,3.99636309408839
"216",831.082764601859,2.7159567470649
"217",981.819656393937,3.20856096860764
"218",1226.59168521834,4.00846955953705
"219",1137.82308779279,3.718376103898
"22",1141.50288137407,3.73040157311789
"220",1219.48359279443,3.98524049932821
"221",949.189375637773,3.10192606417573
"222",810.438711476901,2.64849252116634
"223",914.732916021726,2.98932325497296
"224",728.538107501323,2.38084348856642
"225",741.041375951734,2.42170384297952
"226",635.303651409313,2.07615572355985
"227",589.669055266262,1.92702305642569
"228",870.673725958763,2.84533897372145
"229",1002.89110080963,3.27742189807068
"230",945.784006453167,3.0907974067097
"231",913.098621867404,2.98398242440328
"232",904.13616562398,2.95469335171235
"233",887.553872008624,2.90050284970138
"234",1124.35593663591,3.6743658059997
"235",1150.16490029597,3.75870882449664
"236",1216.1913875309,3.9744816585977
"237",1064.8798529787,3.47999951953822
"238",958.077787131382,3.13097316056007
"239",1257.13469802719,4.10828332688624
"24",598.566951089282,1.95610114735059
"240",1237.45484249053,4.04397007349845
"242",1198.4065842175,3.91636138633168
"243",1224.41868160463,4.001368240538
"244",1116.2471085069,3.6478663676696
"245",1670.12579824827,5.45792744525578
"246",1502.09701501592,4.90881377456182
